Unnamed: 0,No.,Title,Artist(s),lyrics,genres
78,79,"""Every Little Thing She Does Is Magic""",The Police,"43 ContributorsEvery Little Thing She Does Is Magic LyricsSting was performing “Every Little Thing She Does Is Magic” as early as 1975 and it was recorded in 1976 when Sting, Summers and Copeland were members of the short-lived band Strontium 90 featuring vocalist… Read More 
Though I've tried before to tell her
Of the feelings I have for her in my heart
Every time that I come near her
I just lose my nerve, as I've done from the start

Every little thing she does is magic
Everything she do just turns me on
Even though my life before was tragic
Now I know my love for her goes on

Do I have to tell the story
Of a thousand rainy days since we first met
It's a big enough umbrella
But it's always me that ends up getting wet

Every little thing she does is magic
Everything she do just turns me on
Even though my life before was tragic
Now I know my love for her goes on

I resolved to call her up
A thousand times a day
And ask her if she'll marry me
In some old-fashioned way
But my silent fears have gripped me
Long before I reach the phone
Long before my tongue has tripped me
Must I always be alone?

Every little thing she does is magic
Everything she do just turns me on
Even though my life before was tragic
Now I know my love for her goes on

Every little thing she does is magic
Everything she do just turns me on
Even though my life before was tragic
Now I know my love for her goes on

Every little thing, every little thing
Every, every little thing
Every little, every little, every little
Every little thing she does
Every little thing she does
Every little thing she does
Every little thing she does
That she does is magic
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Eee-oh, oh, eee-oh, oh
Every little thing
Every little thing
Every little thing
She does is magic, magic, magic
Magic, magic, magic
Ey-oh, yo-oh
Eee-oh, oh-oh-oh-oh

Do I have to tell the story
Of a thousand rainy days since we first met?
It's a big enough umbrella, but it's always me
That ends up getting wet","rock, new wave, classic rock, 80s, pop"
79,80,"""Here I Am""",Air Supply,"7 ContributorsHere I Am (Just When I Thought I Was Over You) Lyrics“Here I Am"", the second single from The One That You Love, was Air Supply’s reached #5 in November 1981, making it the fifth of their eight top 5 hits in the US. it was also a top 5 hit in Canada.
It was… Read More 
Here I am
Playin' with those memories again
And just when I thought time had set me free
Those thoughts of you keep taunting me

Holding you
A feeling I never outgrew
Though each and every part of me has tried
Only you can fill that space inside

So there's no sense pretending
My heart, it's not mending

Just when I thought I was over you
And just when I thought I could stand on my own
Oh baby, those memories come crashin' through
And I just can't go on without you

On my own
I've tried to make the best of it alone
I've done everything I can to ease the pain
But only you can stop the rain

I just can't live without you
I miss everything about you

Just when I thought I was over you
And just when I thought I could stand on my own
Oh baby, those memories come crashin' through
And I just can't go on without
Go on without
It's just no good without you

(Just when I thought I was over you)
Without you
(Just when I thought I could stand on my own)
Without you
(Just when I thought I was over you)
Without you
(Just when I thought I could stand on my own)
Without you
(Just when I thought I was over you)
Without you
(Just when I thought I could stand on my own)
Without you
(Just when I thought I was over you)","80s, soft rock, pop, classic rock, rock"
80,81,"""I Keep Forgettin' (Every Time You're Near)""",Michael McDonald,"25 ContributorsI Keep Forgettin’ (Every Time You’re Near) LyricsThis song, though an excellent piece by itself, is most famous for being sampled in Warren G and Nate Dogg’s “Regulate”.
This song, possibly Michael McDonald’s most famous as a solo artist, is about the… Read More 
I keep forgettin' we're not in love anymore
I keep forgettin' things will never be the same again
I keep forgettin' how you made that so clear
I keep forgettin'

Every time you're near
Every time I see your smile
Hear your ""hello""
Saying you can only stay a while

Hey, I know that it's hard for you
To say the things that we both know are true
But tell me how come I

I keep forgettin' we're not in love anymore
I keep forgettin' things will never be the same again
I keep forgettin' how you made that so clear
I keep forgettin', baby

Everytime I hear
How you never want to live a lie
How it's gone too far
And you don't have to tell me why

Why you're gone and why the game is through
If this is what's real, if this is what's true
Tell me how come I

(I keep forgettin' we're not in love anymore) Baby
(I keep forgettin' things will never be the same again)
(I keep forgettin' how you made that so clear) Yeah, yeah
(I keep forgettin') Baby

Don't say that, don't say that, don't say that
I know you're not mine anymore, anyway, anytime
But tell me how come I

(I keep forgettin' we're not in love anymore) How come I
(I keep forgettin' things will never be the same again)
(I keep forgettin' how you made that so clear)
I keep forgettin', baby
Every time you're near (I keep forgettin' we're not in love anymore)
Every time you're near (I keep forgettin' things will never be the same again)
Baby (I keep forgettin' how you made that so clear)
Every time you're near (I keep forgettin')","soul, 80s, pop, adult contemporary, yacht rock"
81,82,"""Get Down on It""",Kool & the Gang,"25 ContributorsGet Down On It Lyrics“Get Down On It” was an original song produced and performed by North American group, Kool & The Gang.
“Get Down On It” was released in December, 1981.
There was a “restoration” of the song, performed by… Read More 
Oh, hey, hey
Yeah? Uh-huh
Oh, what you gon' do?
You wanna get down? Tell me
Oh, what you gon' do?
Do you wanna get down?
Oh, what you gon' do?
You wanna get down?

Get your back up off the wall
Dance, come on!
Get your back up off the wall
Dance, come on!

Get down on it!
Get down on it!
Get down on it!
Get down on it! (Come on and)
Get down on it!
Get down on it!
Get down on it!
Get down on it!

How you gonna do it if you really don't wanna dance
By standing on the wall?
Get your back up off the wall and tell me
How you gonna do it if you really don't wanna dance
By standing on the wall?
Get your back up off the wall
'Cause I heard all the people singin'

Get down on it! (Come on and)
Get down on it! (If you really want it)
Get down on it! (You gotta feel it)
Get down on it! (Get down on it!)
Get down on it! (Come on and)
Get down on it! (Baby, baby)
Get down on it! (Get on it!)
Get down on it!

I say, people! (What?)
What you gonna do?
You gotta get on the groove
If you want your body to move
Tell me, baby

How you gonna do it if you really don't wanna dance
By standing on the wall?
Get your back up off the wall and tell me
How you gonna do it if you really won't take a chance
By standing on the wall?
Get your back up off the wall
'Cause I heard all the people singin'

Get down on it!
Get down on it!

Sha-Dah-Bah-Dah-Bah-Dah-Bah-Doo
Oh, what you gon' do? (Ooh)
Do you wanna get down? (Ah)
Oh, what you gon' do? (Ooh, ah)

Get your back up off the wall
Dance, come on!
Get your back up off the wall
Dance, come on!
Get your back up off the wall

Get down on it! (Come on and)
Get down on it! (If you really want it)
Get down on it! (You gotta feel it)
Get down on it! (Get down on it!)
Get down on it! (Get down on it, come on and)
Get down on it! (Baby, baby)
Get down on it! (Get down on it, get on it!)
Get down on it!

How you gonna do it if you really don't wanna dance
By standing on the wall?
Get your back up off the wall
Tell me, baby!
How you gonna do it if you really won't take a chance
By standing on the wall?
Get your back up off the wall
Listen, baby
You know it
Oh, when your dancin', yeah
You show it
Oh, when you move-move-move
You know it
Oh, when your dancin', yeah
You show it
As you move across the floor

Get down on it! (Come on and)
Get down on it! (If you really want it)
Get down on it! (You gotta feel it)
Get down on it! (Get down on it!)
Get down on it! (Come on and)
Get down on it! (Baby, baby)
Get down on it! (Get on it!)
Get down on it!

Sha-Dah-Bah-Dah-Bah-Dah-Bah-Doo
Oh, what you gon' do? (Ooh)
Do you wanna get down? (Ah)
Oh, what you gon' do? (If you gonna feel it, Ooh, ah)

Get your back up off the wall
Dance, come on!
Get your back up off the wall
Dance, come on! (If you gonna feel it)

Get down on it! (Come on and)
Get down on it! (If you really want it)
Get down on it! (You gotta feel it)
Get down on it! (Get down on it!)
Get down on it! (Come on and)
Get down on it! (Get down on it)
Get down on it! (While your dancin')
Get down on it! (Get down on it)
Get down on it! (Get down on it)
Get down on it!
Get down on it! (Get down on it, You groove me, baby, when you move)
Get down on it!
Get down on it! (Get down on it)
Get down on it! (Oh-woah-woah-oh, yeah)
Get down on it! (Get down on it)
Get down on it! (Woah, yeah)
Get down on it! (Get down on it)
Get down on it! (Oh-woah-woah-oh, yeah)
Get down on it! (Get down on it, You move me, baby, when you move)
Get down on it!
Get down on it! (Get down on it, Ooh, get down)
Get down on it!
Get down on it! (Get down on it)
Get down on it! (Get your back up off the wall)
Get down on it! (Get down on it, Ooh, get down)
Get down on it!
Get down on it! (Get down on it)
Get down on it! (Get your back up off the wall)
Get down on it! (Get down on it, Ooh, get down)
Get down on it!
Get down on it! (Get down on it)
Get down on it! (Get your back up off the wall)
Get down on it! (Get down on it, Ooh, get down)
Get down on it!
Get down on it! (Get down on it)
Get down on it! (Get your back up off the wall, oh, yeah)
Get down on it! (Get down—, Ooh—)","funk, soul, Disco, 70s, 80s"
82,83,"""Any Day Now""",Ronnie Milsap,"5 ContributorsAny Day Now Lyrics“Any Day Now” was originally sung by Chuck Jackson in 1962.
Ronnie Milsap covered the song for his 1982 album Inside and his version became a hit, peaking at #14 on the Billboard Hot 100, topped Billboard’s… Read More Any day now
I will hear you say
Good bye, my love
And you'll be on your way
Then my wild beautiful bird, you will have flown
Any day now, I'll be all alone
Any day now
When your restless eyes meets someone new
Oh, to my sad surprise
Then blue shadows will fall all over town
Any day now, love will let me down
I know I shouldn't want to keep you
If you don't want to stay
Until you're gone forever
I'll keep holding on for dear life
Holding you this way
Begging you to stay
Any day now, when the clock strikes go
You'll call it off
Then my tears will flow
Then my wild beautiful bird
You will have flown
Any day now, love will let me down
Cause you won't be around

Oh, then the blue shadows will fall all over town
Any day now
Love will let me down
Cause you won't be around
Any day now
You won't be around
No, no, no, no, no, no, you won't be around","country, classic country, Ronnie Milsap, male vocalists, a little bit country"
83,84,"""Make a Move on Me""",Olivia Newton-John,"10 ContributorsMake a Move on Me Lyrics“Make a Move on Me” is the second single from Olivia Newton-John’s most successful album Physical.
The song peaked at #5 on the Billboard Hot 100 and #6 on Billboard’s Adult Contemporary chart in 1982. It… Read More 
I can tell you got plans for me
And your eyes are saying you made them carefully
But tonight
I have to say
There just might be another way
(I can't wait to)
Won't you spare me all the charms and take me in your arms?
I can't wait
I can't wait

I'm the one you want
That's all I wanna be
So come on baby, make a move on me
Got nowhere to go
All my time is free
So come on baby, make a move on me
Tonight
I can't wait
I can't wait

You made the prettiest speech I've heard
But a single touch surely is worth a thousand words
To a heart that's open wide
And from the start was on your side
(I can't wait to)
Won't you spare me all the charms and take me in your arms?
I can't wait
I can't wait

I'm the one you want
That's all I wanna be
So come on baby, make a move on me
Got nowhere to go
All my time is free
So come on baby, make a move on me
Tonight
I can't wait
I can't wait
I'm the one you want
That's all I wanna be
So come on baby, make a move on me
Got nowhere to go
All my time is free
So come on baby, make a move on me
Tonight
I can't wait
I can't wait","pop, female vocalists, 70s, 80s, country"
84,85,"""Take My Heart (You Can Have It If You Want It)""",Kool & the Gang,,"funk, soul, Disco, 70s, 80s"
85,86,"""Mirror Mirror""",Diana Ross,"2 ContributorsMirror, Mirror LyricsMirror, Mirror peaked at #12 on the Billboard Hot 100, #14 on Billboard’s Hot Dance Music\Club Play chart and #2 on Billboard’s R&B chart, staying on the chart for 15 weeks in 1982.
Mirror, mirror on the wall
You said you had the answer to it all
You never told me I'd take a fall
Mirror, mirror on the wall

You, you turned my life
Into a paperback novel
Words that come to life
Inside your little melodrama
Chapter one, when I was young
I came to you with my problems
Chapter two, you promised me love
And anything that I desired

Tell me, mirror, mirror, mirror on the wall
Thought you said you had the answer to it all
Never told me I was gonna take a fall
Tell me, mirror, mirror, mirror on the wall

You have nailed my heart
Upon the wall for your pleasure
You have cast a spell
That cannot ever be broken
And now my eyes grow tired
I watch my picture getting older
But I remain the same
Trapped in this mirror forever

Tell me, mirror, mirror, mirror on the wall
Thought you said you had the answer to it all
You never told me I was gonna take a fall
Tell me, mirror, mirror, mirror on the wall

I talk to you each night
And I follow your advice
You've been wrong
What's the price I have to pay
For this fairy tale thing called love?
Let me go

Tell me, mirror, mirror, mirror on the wall
Thought you said you had the answer to it all
You never told me I was gonna take a fall
Tell me, mirror, mirror, mirror on the wall
Tell me, mirror, mirror, mirror on the wall
Thought you said you had the answer to it all
You never told me I was gonna take a fall
Tell me, mirror, mirror, mirror on the wall

Mirror, mirror
Let me go
Mirror, mirror
Mirror, mirror
Mirror, mirror
Mirror, mirror


Tell me, mirror, mirror on the wall
I thought you said you had the answer to it all
You never told me I was gonna take a fall
Tell me, mirror, mirror on the wall

Tell me, mirror
Tell me, mirror
Tell me, mirror
Tell me, mirror","soul, Disco, pop, female vocalists, motown"
86,87,"""Vacation""",The Go-Go's,"30 ContributorsVacation Lyrics“Vacation” is a 1982 single released by the all-female rock band The Go-Go’s. The song was the first single and title track from their sophomore album. It was originally composed by Kathy Valentine while she… Read More 
Can't seem to get my mind off of you
Back here at home, there's nothin' to do, ooh
Now that I'm away, I wish I'd stayed
Tomorrow's a day of mine that you won't be in

When you looked at me, I should have run
But I thought it was just for fun
I see I was wrong, and I'm not so strong
I should have known, I know that time would tell

A week without you
Thought I'd forget
Two weeks without you
And I still haven't gotten over you yet

Vacation, all I ever wanted
Vacation, had to get away
Vacation, meant to be spent alone
Vacation, all I ever wanted
Vacation, had to get away
Vacation, meant to be spent alone


A week without you
Thought I'd forget
Two weeks without you
And I still haven't gotten over you yet

Vacation, all I ever wanted
Vacation, had to get away
Vacation, meant to be spent alone
Vacation, all I ever wanted
Vacation, had to get away
Vacation, meant to be spent alone
Vacation, all I ever wanted
Vacation, had to get away
Vacation, meant to be spent alone","new wave, 80s, female vocalists, pop, rock"
87,88,"""Oh, Pretty Woman""",Van Halen,"14 Contributors(Oh) Pretty Woman Lyrics“(Oh) Pretty Woman” is a cover of Roy Orbison’s classic which later baptized a Julia Roberts movie, albeit omitting a verse. The band recorded it to have a single to start 1982, following the end of the Fair… Read More 
Whoo

Pretty woman walking down the street
Pretty woman, the kind I'd like to meet
Pretty woman
I don't believe you, it must be true
No one could look as good as you
Mercy

Pretty woman, won't you pardon me?
Pretty woman, I couldn't help but see
Pretty woman
Oh, you look lovely as you can be
Are you lonely just like me?
Arrrrwww

Pretty woman, stop a while
Pretty woman, talk a while
Pretty woman, give your smile to me

Pretty woman, yeah, yeah, yeah
Pretty woman, look my way
Pretty woman, say you'll stay with me
'Cause I need you, need you tonight, ah

Pretty woman, don't walk on by
Pretty woman, don't make me cry
Pretty woman, don't walk away, okay
If that's the way it must be, okay
I guess I'll go on home, it's late
There'll be tomorrow night, but wait
What do I see?
She's walking back to me
Whoa whoa, pretty woman","hard rock, classic rock, rock, heavy metal, 80s"
88,89,"""Should I Do It""",The Pointer Sisters,"8 ContributorsShould I Do It Lyrics
I swore when he hurt me so
I wouldn't see him anymore
But today he called my name
Oh, I could feel the same old flame

Should I do it? Should I fall?
Should I do it after all?
Is it crazy? Is it right?
I really wanna love him tonight
Should I do it? Should I play?
Can I help it anyway?
When I feel him hold me tight
I'm gonna turn on like a light

I know when we're in his car
I couldn't go just so far
I wanna give him everything
So when I hear the telephone ring, yeah

Should I do it? Should I fall?
Should I do it after all?
Is it crazy? Is it right?
I really wanna love him tonight
Should I do it? Should I play?
Can I help it anyway?
When I feel him hold me tight
I'm gonna turn on like a light

Oh, I'm so lonely, and he's so fine
Maybe I should swallow my pride
Just one, one, one more time, yeah
Ooh, uh-huh
Yeah, yeah, yeah


(I really got to know)
Should I do it? Should I fall?
Should I do it after all?
Is it crazy? Is it right?
I really wanna love him tonight
Should I do it? Should I play?
Can I help it anyway?
When I feel him hold me tight
I'm gonna turn on like a light

Should I do it? Should I do it? (Should I do it?)
Should I do it? Should I do it? (Oh, oh, should I do it?)
Should I do it? Should I do it? (Should I, should I walk away?)
Should I do it? Should I do it? (Oh, it's driving me crazy)
Should I do it? Should I do it? (Should I do it?)
Should I do it? Should I do it? (And you'll love him 'cause I do it)
Should I do it? Should I do it? (I really wanna love him)
Should I do it? Should I do it? (I don't know, should I do it?)
Should I do it? Should I do it? (I just don't know)
Should I do it? Should I do it? (I really, I really wanna love him)
Should I do it? Should I do it? (Driving me crazy)
Should I do it? Should I do it? (Yeah, it's driving me crazy)
Should I do it? Should I do it? (I just don't know)
Should I do it? Should I do it?","Disco, pop, soul, 80s, female vocalists"
89,90,"""Hot in the City""",Billy Idol,"13 ContributorsHot In the City Lyrics
(Stranger, stranger, stranger, stranger)

It's hot here at night, lonely, black and quiet
On a hot summer night
Don't be afraid of the world we made
On a hot summer night
‘Cause when a long-legged lovely walks by
Yeah, you can see the look in her eye
Then you know that it's

Hot in the city, hot in the city tonight, tonight
Hot in the city, hot in the city tonight, tonight
(Stranger, stranger)

For all the dreams and schemes
People are as they seem
On a hot summer night
Don't be no fun, don't forget you're young
On a hot summer night
A sometime someone you're not
Don't wait to see what you've got
‘Cause you know that you're

Hot in the city, hot in the city tonight, tonight (All right)
Hot in the city, hot in the city tonight, tonight
Rowrah!

We'll walk until my feet drop
I'm a train when I'm hateful
Yeah, lay right down now
And ride until your head breaks
I'm a-walkin' till my brain pops
I will move with the beat now
I'm a chain ‘round an A-bomb
I'm a ribbon in the heat now
New York!

Hot in the city, hot in the city tonight, tonight
Hot in the city, hot in the city tonight, tonight
Hot in the city, hot in the city tonight, tonight
Hot in the city, hot in the city tonight, tonight","rock, new wave, 80s, punk, classic rock"
90,91,"""Kids in America""",Kim Wilde,"42 ContributorsKids in America LyricsKim’s debut single “Kids in America” was written by her brother Ricky Wilde and her father Marty Wilde.
The song and subsequent music video were released in 1981.
Lookin' out a dirty old window
Down below, the cars in the city go rushin' by
I sit here alone, and I wonder why
Friday night, and everyone's movin'
I can feel the heat, but it's soothing, heading down
I search for the beat in this dirty town

Downtown, the young ones are going
Downtown, the young ones are growing

We're the kids in America (Whoa)
We're the kids in America (Whoa)
Everybody live for the music-go-round

Bright lights, the music gets faster
Look, boy, don't check on your watch, not another glance
I'm not leaving now, honey, not a chance
Hot shot (shot), give me no problems
Much later, baby, you'll be saying, ""Never mind""
You know life is cruel, life is never kind

Kind hearts don't make a new story
Kind hearts don't grab any glory

We're the kids in America (Whoa)
We're the kids in America (Whoa)
Everybody live for the music-go-round

La, la, la, la-la, la-a
La, la, la, la-la, la (Sing)
La, la, la, la-la, la-a
La, la, la, la-la, la

Come closer, honey, that's better
Got to get a brand new experience, feelin' right
Oh, don't try to stop, baby, hold me tight
Outside a new day is dawnin'
Outside suburbia's sprawlin' everywhere
I don't want to go, baby

New York to East California
There's a new wave coming, I warn ya

We're the kids in America (Whoa)
We're the kids in America (Whoa)
Everybody lives for the music-go-round

La, la, la, la-la, la-a
La, la, la, la-la, la (Sing)
La, la, la, la-la, la-a
La, la, la, la-la, la

We're the kids
We're the kids
We're the kids in America
We're the kids
We're the kids
We're the kids in America
We're the kids
We're the kids
We're the kids in America
We're the kids
We're the kids...","80s, pop, new wave, female vocalists, british"
91,92,"""Man on Your Mind""",Little River Band,"10 ContributorsMan On Your Mind Lyrics
I can feel it floating away
Inch by inch
Day by day
Love boat set itself free
Castaway, slipping out to sea

I can feel it coming adrift
Even a blind man could see the rift
From an ocean liner
To a Chinese junk
There ain't been a ship that can't be sunk

I used to dream it could last forever
But pipe dreams never come true
I'd be foolin' myself if I never
Thought something like this
Couldn't happen to you

I said baby
You've got a man on your mind
You've got a weight on your shoulders
How you ever gonna find the words to say
Goodbye

You don't know
Just what you got
Till it's gone
I guess you heard that a lot
But it's true
It's not just a game
You can't change your life
By changing your name

It's not something you can hide away
Sooner or later it starts to show
It's written on your face
You've been betrayed
Do you really believe that I don't know

I said baby
You've got a man on your mind
You've got a weight on your shoulders
How you ever gonna find the words to say
(Goodbye)

He's already fallen
So it's no use to fight
And if he starts callin'
Let him know you're with me
For the rest of the night

Ooh, I said baby
You've got a man on your mind
(Got a man on your mind)
You've got a weight on your shoulders
How you ever gonna find the words to say
Goodbye
Baby
(Please listen to me baby)
You've got a man on your mind
(Gotta get that man off your mind)
You've got a weight on your shoulders
How you ever gonna find the words to say
Goodbye
Baby
(Ooh, baby baby baby)
You've got a man on your mind
(You got that man on your mind)
You've got a weight on your shoulders
How you ever gonna find the words to say
Goodbye","classic rock, 70s, soft rock, rock, australian"
92,93,"""What's Forever For""",Michael Murphey,"4 ContributorsWhat’s Forever For Lyrics“What’s Forever For” is the third single from Michael Martin Murphey’s eponymous tenth album. It was very successful, reaching 19 on the Hot 100 and becoming his first Hot Country Songs #1.
Lyrically, it… Read More 
I've been looking at people and how they change with the times
And lately all I've been seeing are people
Throwing love away and losing their minds
Maybe it's me who's gone crazy, but I can't understand why
All these lovers keep hurting each other
When good love is so hard to come by

So what's the glory in living?
Doesn't anybody ever stay together anymore?
And if love never lasts forever, tell me what's forever For?

And I see love hungry people tryin' their best to survive
When right there in their hands is a dying romance
And they're not even trying to keep it alive
(x2)
So, what's the glory in living?
Doesn't anybody ever stay together anymore?
And if love never lasts forever, tell me what's forever For?","folk, classic rock, sad, country, singer-songwriter"
93,94,"""Waiting on a Friend""",The Rolling Stones,"19 ContributorsWaiting On a Friend Lyrics“Waiting On A Friend” was almost 10 years in the making, beginning in Jamaica while recording the 1973 album Goats Head Soup. The final product, which included ex-member Mick Taylor’s previously-recorded… Read More {Intro}

Watching girls go passing by
It ain't the latest thing
I'm just standing in a doorway
I'm just trying to make some sense'
Out of these girls that passing by
The tales they tell of men
I'm not waiting on a lady
I'm just waiting on a friend

A smile relieves a heart that grieves
Remember what I said
I'm not waiting on a lady
I'm just waiting on a friend
Just waiting on a friend
I'm just waiting on a friend
I'm just waiting on a friend
{Bridge}

Don't need a whore, I don't need no booze
Don't need a virgin priest
But I need someone I can cry to
I need someone to protect
Making love and breaking hearts
It is a game for youth
But I'm not waiting on my lady
I'm just waiting on a friend

I'm just waiting on a friend
I'm just waiting on a friend
I'm just waiting on a friend
I'm just waiting on a friend
Just waiting on a friend
Waiting on a friend
Waiting on a friend","classic rock, rock, british, 60s, blues"
94,95,"""Do I Do""",Stevie Wonder,"23 ContributorsDo I Do Lyrics“Do I Do” is a song written and performed by Stevie Wonder. The single peaked at #13 on the Billboard Hot 100 chart in the US. Overseas, it reached #10 in the UK.
When I see you on the street
My whole body gets weak
When you're standing in a crowd
Your love talks to me so loud

Girl, do I do
What you do
When I do my love to you?

When I hear you on the phone
Your sweet, sexy voice turns my ear all the way on
Just the mention of your name
Seems to drive my head insane

Girl, do I do
What you do
When I do my love to you?
Baby

Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
My life has been waiting for your love
My arms have been waiting for your love to arrive
My heart has been waiting
My soul anticipating your love, love, love

From the time that I awake
I'm imagining the good love that we'll make
If to me your vibe can do all this
Well, just imagine how it's gonna feel when we hug and kiss

Sugar, do I do
What you do
When I do my love to you?
Alright

Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
My life has been waiting for your love
My arms have been waiting for your love to arrive
My heart has been waiting
My soul anticipating your love, your love, your love
Ladies and gentlemen
I have the pleasure to present on my album
Mr. Dizzy Gillespie...Blow!
Blow, blow, blow, blow, blow, blow!

Do I do
What you do
When I do my love to you?

Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
My life has been waiting for your love
My arms have been waiting for your love to arrive
My heart has been waiting
My soul anticipating your love, your love, your love, love, love, love, love, love, love, love

Oh, I don't care how long it might take
'Cause I know the woman for me, you I'll make
And I will not deny myself the chance
Of being part of what feels like the right romance

Girl, do I do
What you do
When I do my love to you?
Oh, yeah

Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you
Yes, I got some candy kisses for your lips
Yes, I got some honeysuckle chocolate dripping kisses full of love for you

Girl, I've got some chocolate kisses for your loving, baby
Oh, yeah
Do you want some candy?
Do you want some honeysuckle?
Do you want some chocolate dripping kisses full of love for you?
Girl, if you felt everything you heard me say
Turn your feelings in your heart back to me right away
And I'll get it

Do I do (Do I do)
What you do (What you do)
When I do my love to you?
Do I do (Do I do)
What you do (What you do)
When I do my love to you?
Do I do (Do I do)
What you do (What you do)
When I do my love to you?
Do I do (Do I do)
What you do (What you do)
When I do my love
Nate!

I know the record's about to end
But we're just gon' play and play until it goes away
So, if you don’t like the groove, you can turn the record off
It won't cost you nothing but a penny and you'll have a cough
I know I cannot rhyme 'cause I ain't like a friend of mine
But I ha ha ha ha h-ha ha ha
Now everybody's talking about the jive is in
Well, I know I've got something for your body
'Cause I
Earl! Earl!
Earl's playing by himself, man
Earl's playing by himself, man
Earl's playing by himself
Earl's playing by himself, man
Dennis playing by himself, man
Five, four, three, two","soul, funk, motown, pop, rnb"
95,96,"""Working for the Weekend""",Loverboy,"31 ContributorsWorking for the Weekend Lyrics“Working for the Weekend” peaked at #29 on the Billboard Hot 100 in early 1982 and reached #2 on Billboard’s Mainstream Rock chart in November of 1981. It is one of Loverboy’s best-known songs.
Originally… Read More 
Everyone's watchin' to see what you will do
Everyone's lookin' at you, oh
Everyone's wonderin', will you come out tonight?
Everyone's tryin' to get it right
Get it right

Everybody's workin' for the weekend
Everybody wants a new romance
Everybody's goin' off the deep end
Everybody needs a second chance
Oh-oh

You want a piece of my heart?
You better start from the start
You wanna be in the show?
Come on, baby, let's go


Everyone's lookin' to see if it was you
Everyone wants you to come through
Everyone's hopin' it'll all work out
Everyone's waitin', they're holdin' out

Everybody's workin' for the weekend
Everybody wants a new romance
Eh-ee-yeah---eh-eh-eh
Everybody's goin' off the deep end
Everybody needs a second chance
Oh-oh

You want a piece of my heart?
You better start from the start
You wanna be in the show?
Come on, baby, let's go

""Hey""

You want a piece of my heart?
You better start from the start
You wanna be in the show?
Come on, baby, let's go

You want a piece of my heart?
You better start from the start
You wanna be in the show?
Come on, baby, let's go","rock, 80s, classic rock, hard rock, Canadian"
96,97,"""Goin' Down""",Greg Guidry,"3 ContributorsGoin’ Down LyricsI get the feeling that I'm in way over my head
I should be careful, but I'm goin' deeper instead
'Cause when she looks at me
I wanna run by her side
Anyone could see
A fool could drown in her eyes
And I'm goin' down for the last time
I'm goin' down for the last time
Goin' down, out of my mind
I'm nearly out of my mind
Love is comin' over, over me, yeah
It must be magic how she casts her spell over me
Her secret passion's got me charmed, I'll never get free
'Cause when she's holding me
She lights a fire in my soul
Any fool could see
There's only one place to go
And I'm goin' down for the last time
I'm goin' down for the last time
Goin' down, out of my mind
I'm nearly out of my mind
Love is comin' over, over me, yeah

'Cause when she's holding me
She lights a fire in my soul
Any fool could see
There's only one place to go
And I'm goin' down for the last time
I'm goin' down for the last time
Goin' down, out of my mind
I'm nearly out of my mind
Goin' down for the last time
I'm goin' down for the last time
Goin' down, out of my mind
I'm nearly out of my mind
Goin' down for the last time
I'm goin' down now, baby
Goin' down, out of my mind","AOR, west coast"
