Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Right Here Waiting""",Richard Marx,"33 ContributorsTranslationsDeutschRight Here Waiting Lyrics“Right Here Waiting” was an international smash hit in the summer of 1989. It spent 3 weeks at #1 in the US (and six weeks atop the Adult Contemporary chart as well) and was certified platinum within four… Read More 
Oceans apart, day after day
And I slowly go insane
I hear your voice on the line
But it doesn't stop the pain

If I see you next to never
Then how can we say forever?

Wherever you go, whatever you do
I will be right here waiting for you
Whatever it takes or how my heart breaks
I will be right here waiting for you

I took for granted, all the times
That I thought would last somehow
I hear the laughter, I taste the tears
But I can't get near you now

Oh, can't you see it, baby
You've got me going crazy

Wherever you go, whatever you do
I will be right here waiting for you
Whatever it takes or how my heart breaks
I will be right here waiting for you

I wonder how we can survive
This romance
But in the end if I'm with you
I'll take the chance

Oh, can't you see it, baby
You've got me going crazy

Wherever you go, whatever you do
I will be right here waiting for you
Whatever it takes or how my heart breaks
I will be right here waiting for you

Waiting for you","pop, soft rock, 80s, singer-songwriter, rock"
11,12,"""Waiting For a Star to Fall""",Boy Meets Girl,"21 ContributorsWaiting for a Star to Fall Lyrics“Waiting for a Star to Fall” was inspired by an actual falling star that Shannon Rubicam saw at one of Whitney Houston’s concerts at the Greek Theatre in Los Angeles.
As it was inspired by Houston, the duo… Read More 
I hear your name whispered on the wind
It's a sound that makes me cry
I hear a song blow again and again
Through my mind and I don't know why
I wish I didn't feel so strong about you
Like happiness and love revolve around you

Trying to catch your heart
Is like trying to catch a star
So many people love you, baby
That must be what you are

Waiting for a star to fall
And carry your heart into my arms
That's where you belong
In my arms
Baby, yeah

I've learn to feel what I cannot see
But with you, I lose that vision
I don't know how to dream your dream
So I'm all caught up in the superstition
I want to reach out and pull you to me
Who says I should let a wild one go free

Trying to catch your heart
Is like trying to catch a star
But I can't love you this much, baby
And love you from this far

Waiting for a star to fall
And carry your heart into my arms
That's where you belong
In my arms
Baby, yeah

Waiting (however long)
I don't like waiting (I'll wait for you)
It's so hard waiting (Don't be too long)
Seems like waiting
Makes me love you even more

Waiting for a star to fall
And carry your heart into my arms
That's where you belong
In my arms
Baby, yeah","80s, pop, new wave, 80s Pop, american"
12,13,"""Lost in Your Eyes""",Debbie Gibson,"11 ContributorsLost in Your Eyes LyricsLost In Your Eyes topped the Billboard Hot 100 for three weeks in March of 1989.
I get lost in your eyes
And I feel my spirits rise
And soar like the wind
Is it love that I am in?

I get weak in a glance
Isn't this what's called romance?
And now I know
'Cause when I'm lost, I can let go

I don't mind not knowing
What I'm heading for
You can take me to the skies
It's like being lost in Heaven
When I'm lost in your eyes

I just fell, don't know why
Something's there we can't deny
And when I first knew
Was when I first looked at you

And if I can't find my way
If salvation seems worlds away
Ooh, I'll be found
When I am lost in your eyes, woah-oh-oh

I don't mind not knowing
What I'm heading for
You can take me to the skies
It's like being lost in Heaven
When I'm lost in your eyes

I get weak in a glance
Isn't this what's called romance?
Ooh, I'll be found
When I am lost in your eyes

Oh-oh","pop, 80s, female vocalists, dance, bubblegum pop"
13,14,"""Don't Wanna Lose You""",Gloria Estefan,"7 ContributorsDon’t Wanna Lose You Lyrics“Don’t Wanna Lose You” topped the Billboard Hot 100 for a week in September of 1989 and also topped Billboard’s Latin Tracks chart.
It also peaked at #2 on Billboard’s Adult Contemporary chart.
Sometimes it's hard
To make things clear
Or know when to face the truth
And I know that the moment is here
I'll open my heart
And show you inside
My love has no pride I feel with you
I've got nothing to hide
So open your eyes
And see who I am
And not who you want for me to be
I am only myself, myself

I don't wanna lose you now
We're gonna get through somehow
Don't wanna lose you now or ever
Baby, I finally found
The courage to stand my ground
But if you want me
I'll be around forever

We all make mistakes
We all lose our way
But we stood the test of time
And I hope that's the way it will stay
It's all up to you
To tell me to go
'Cause it won't be me to walk away
When you're all that I know
And I know that

I don't wanna lose you now
We're gonna get through somehow
I don't wanna lose you now or ever, never
But baby, I finally found
The courage to stand my ground
But if you want me I'll be around forever
Forever, yeah, yeah

I don't wanna lose you
Lose you now
We're gonna get through somehow
I don't wanna lose you now
I don't wanna lose you
Don't wanna lose you","latin, pop, female vocalists, 80s, latin pop"
14,15,"""Heaven""",Warrant,"17 ContributorsHeaven Lyrics“Heaven” was originally recorded by Steven Sweet and Jani Lane’s old band, Plain Jane.
The song became Warrant’s biggest hit, peaking at #2 on the Billboard Hot 100 and #3 on Billboard’s Mainstream Rock… Read More 
Got a picture of your house
And you're standin' by the door
It's black and white and faded
And it's lookin' pretty worn
See the factory that I worked
Silhouetted in the back
Memories are gray
But man, they're really coming back

I don't need to be the king of the world
As long as I'm the hero of this little girl

Heaven isn't too far away
Closer to it every day
No matter what your friends might say

How I love the way you move
And the sparkle in your eyes
There's a color deep inside 'em
Like a blue suburban sky
When I come home late at night
And you're in bed asleep
I'll wrap my arms around you
So I can feel you breathe

I don't need to be a superman, ah ah
As long as you will always be my biggest fan

Heaven isn't too far away
Closer to it every day
No matter what your friends might say
We'll find our way, yeah

Now the lights are goin' out
Along the boulevard
The memories come rushin' back
And it makes it pretty hard
I got nowhere left to go
No one really cares
I don't know what to do
But I'm never givin' up on you

Heaven isn't too far away
Closer to it every day
No matter what your friends say
I know we're gonna find a way

(Heaven)
Whoa, whoa, oh, oh, oh
(Heaven)
Whoa, whoa, oh, oh oh
(Heaven)
It's not too far away
Oh, oh
Whoa, whoa, oh, oh, oh
Yeah","hard rock, hair metal, heavy metal, 80s, rock"
15,16,"""Girl I'm Gonna Miss You""",Milli Vanilli,"24 ContributorsGirl I’m Gonna Miss You Lyrics
I knew it from the start you would break my heart
But still I had to play this painful part
You wrapped me round your little bitty finger
With your magic smile
You kept me hangin' on a lover's cross awhile
You put your spell on me, took my breath away
But there was nothin' I could do
To make you stay, I'm gonna miss you
All the love I feel for you
Nothing could make me change my point of view
Oh, girl (Oh, girl)
I'm gonna miss you, baby

Givin' all the love I feel for you
Couldn't make you change your point of view
You're leavin'
Now I'm sittin' here, wastin' my time
I just don't know what I should do

It's a tragedy for me to see
The dream is over
And I never will forget the day we met
Girl, I'm gonna miss you

Like a honey bee, you took the best of me
Now I can't erase those memories
Like a fairy tale, you were so unreal
You left a scar that's so hard to heal
When you had a taste of paradise
Back on Earth can feel as cold as ice
I'm gonna miss you
I'm gonna miss you (I'm gonna miss you), I miss you

Givin' all the love I feel for you
Couldn't make you change your point of view
You're leavin'
Now I'm sittin' here, wastin' my time
I just don't know what I should do

It's a tragedy for me to see
The dream is over
And I never will forget the day we met
Girl, I'm gonna miss you
It's a tragedy for me to see
The dream is over
And I never will forget the day we met
Girl, I'm gonna miss you


Givin' all the love I feel for you
Couldn't make you change your point of view
You're leavin'
Now I'm sittin' here, wastin' my time
I just don't know what I should do

It's a tragedy for me to see
The dream is over
And I never will forget the day we met
Girl, I'm gonna miss you
It's a tragedy for me to see
The dream is over
And I never will forget the day we met
Girl, I'm gonna miss you","pop, 80s, german, rnb, Hip-Hop"
16,17,"""The Look""",Roxette,"28 ContributorsThe Look Lyrics
(One, two, three, four)

Walking like a man, hitting like a hammer
She's a juvenile scam
Never was a quitter, tasted like a raindrop
She's got the look

Heavenly bound, 'cause heaven's got her number
When she's spinnin' me around
Kissin' is a color, her lovin' is a wild dog
She's got the look

She's got the look (She's got the look!)
She's got the look (She's got the look!)
What in the world can make a brown-eyed girl turn blue?
When everything I'll ever do, I'll do for you
And I go la-la-la-la-la
She's got the look!

Fire in the ice, naked to the T-bone
Is a lover's disguise
Bangin' on the head drum, shakin' like a mad bull
She's got the look

Swayin' to the band, movin' like a hammer
She's a miracle man
Lovin' is the ocean, and kissin' is the wet sand
She's got the look

She's got the look (She's got the look!)
She's got the look (She's got the look!)
What in the world can make a brown-eyed girl turn blue?
When everything I'll ever do, I'll do for you
And I go la-la-la-la-la
She's got the look!
(Ow!)


Walkin' like a man, hitting like a hammer
She's a juvenile scam
Never was a quitter, tasted like a raindrop
She's got the look

And she goes
A-na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na-na-na
She's got the look!

She's got the look (She's got the look!)
She's got the look (She's got the look!)
What in the world can make a brown-eyed girl turn blue?
When everything I'll ever do, I'll do for you
And I go la-la-la-la-la
She's got the look!
What in the world can make you so blue?
When everything I'll ever do, I'll do for you
And I go la-la-la-la-la

Na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na-na-na
She's got the look!
She goes
Na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na-na-na
She's got the look! (She's got the look!)
She goes
Na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na-na-na
She's got the look! (She's got the look)
She goes
Na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na
Na-na-na-na-na-na-na-na","pop, 80s, rock, swedish, female vocalists"
17,18,"""She Drives Me Crazy""",Fine Young Cannibals,"18 ContributorsShe Drives Me Crazy Lyrics“She Drives Me Crazy” is a pop rock song by British group Fine Young Cannibals, released as a single on January 1st, 1989, and included on the band’s album The Raw & The Cooked.
The song was particularly… Read More 
I can't stop the way I feel
Things you do don't seem real
Tell me what you've got in mind
'Cause we're running out of time
Won't you ever set me free?
This waiting 'round's killing me

She drives me crazy
Like no one else
She drives me crazy
And I can't help myself

I can't get any rest
People say I'm obsessed
Everything you say is lies
But to me, there's no surprise
What I had for you was true
Things go wrong, they always do

She drives me crazy
Like no one else
She drives me crazy
And I can't help myself


I won't make it on my own
No one likes to be alone

She drives me crazy
Like no one else
She drives me crazy
And I can't help myself
She drives me crazy
Like no one else
She drives me crazy
And I can't help myself

She drives me crazy
Like no one else
She drives me crazy
And I can't help myself","80s, new wave, pop, british, rock"
18,19,"""On Our Own""",Bobby Brown,"28 ContributorsOn Our Own Lyrics“On Our Own” is featured on the soundtrack to the “Ghostbusters II” movie.
The song peaked at #2 on the Billboard Hot 100 and topped Billboard’s R&B chart for a week in August of 1989.
Yeah
You want somethin' done?
You gotta do it yourself
Ow, uh
Yeah, I think this is gonna be another one of those funky ones
(All on our own)
Heart & Soul, d-d-dance!
(All on our own)

If I was you, and you were me
You'd want to be winning
If you want something bad, yo
You gotta wanna give your all
'Cause I believe so much in we
And know we're not kidding
If you feel the same as me, yo
You gotta wanna take the ball

Now I find out that nothing is given
Don't know where the cards may fall
All I know is that we've gotta get it
We've gotta make it on our own, oh

Well, I guess we're gonna have to take control (All on our own)
If it's up to us, we've got to take it home (All on our own)

Now can't you see that all we need
To be a go-getter?
Gotta make your own decisions
You gotta go for what you know
There comes a time in our lives
You wanna be bigger
Gotta keep, keep on pushing
You gotta learn to take control, yeah

Now I find out that nothing is given
Don't know where the cards may fall
All I know is that we've gotta get it
We've gotta make it on our own

Well, I guess we're gonna have to take control (All on our own)
If it's up to us, we've got to take it home (All on our own)
Gotta, gotta, take it home
Gotta, gotta, gotta take it home

Ow, uh
Heart & Soul, d-d-dance!

Too hot to handle, too cold to hold
They're called the Ghostbusters and they're in control
Had 'em throwin' a party for a bunch of children
While all the while the slime was under the building
So they packed up their group, got a grip, came equipped
Grabbed their proton packs out the back, and they split
Found about Vigo, the master of evil
Tryna battle my boys? That's not legal

(Oh-we-oh) They're in control
(Oh-we-oh) Y-Y-Ya know it
(All on our own)
I said, they're in control
(Oh-we-oh) Y-Y-Ya know it
(Oh-we-oh) Y-Y-Ya know it
(All on our own)

Well, I guess we're gonna have to take control (All on our own)
We got, we got, we got
We got, we got, we got
If it's up to us, we've got to take it home (All on our own)
Too hot to handle, too cold to hold
They're the Ghostbusters and they're in control
Well, I guess we're gonna have to take control (All on our own)
Gotta, gotta take it home
Gotta, gotta take it home
If it's up to us, we've got to take it home (All on our own)
Gotta, gotta take it home
Gotta, gotta, gotta take it home

(Oh-we-oh) Ow!
(Oh-we-oh) Y-Y-Ya know it
(All on our own)
(Oh-we-oh) Uh!
(Oh-we-oh) Y-Y-Ya know it
(All on our own)

Too hot to handle, too cold to hold
They're called the Ghostbusters and they're in control
Had 'em throwin' a party for a bunch of children (All on our own)
While all the while the slime was under the building
So they packed up their group, got a grip, came equipped
Grabbed their proton packs out the back, and they split
Found about Vigo, the master of evil (All on our own)
Tryna battle my boys? That's not legal

Well, I guess we're gonna have to take control (All on our own)
They're in control
Ya-ya-ya know it
I said, they're in control
If it's up to us, we've got to take it home (All on our own)
Ya-ya-ya know it","rnb, new jack swing, 80s, soul, pop"
19,20,"""Two Hearts""",Phil Collins,"16 ContributorsTwo Hearts Lyrics“Two Hearts” won the Golden Globe Award for Best Original Song alongside the Carly Simon song Let the River Run from Working Girl (with the latter having beaten the former for the Academy Award for Best… Read More 
Well, there was no reason to believe
She'd always be there
But if you don't put faith in what you believe in
It's getting you nowhere

'Cause it hurts, you never let go (Ooh)
Don't look down, just look up
'Cause she's always there behind you (Ooh)
Just to remind you

Two hearts
Living in just one mind
You know we're two hearts
Living in just one mind

Well, there's no easy way to
To understand it
There's so much of my life in her
And it's like I'm blinded

And it teaches you to never let go (Ooh)
There's so much love you'll never know
She can reach you no matter how far (Ooh)
Wherever you are

Two hearts
Living in just one mind
Beating together
Till the end of time
You know we're two hearts
Living in just one mind
Together forever
Till the end of time, oh

She knows (She knows)
There will always be a special place
In my heart for her (Ooh)
She knows, she knows, she knows
Yeah, she knows (She knows)
No matter how far apart we are (Ooh)
She knows I'm always right there beside her (Ooh)

We are two hearts
Believing in just one mind
Beating together
Until the end of time
You know we're two hearts
Believing in just one mind (Believing in just one mind)
Together forever (Together forever)
Till the end of time
You know we're two hearts
Believing in just one mind (Believing in just one mind)
Just one mind, just one mind (Together forever)
Till the end of times
Two hearts, two hearts
Believing, believing, just one mind
Beating together (Together forever)
Till the end of time
Till the end of time, two hearts","pop, 80s, rock, classic rock, soft rock"
20,21,"""Blame It on the Rain""",Milli Vanilli,"16 ContributorsBlame It On the Rain Lyrics
Ooh, oh girl
Blame it on the rain (Yeah, yeah)
Blame it on the stars (Woo)

You said you didn't need her
You told her goodbye (Goodbye)
You sacrificed a good love
To satisfy your pride
Now you wish that you still had her (Had her)
And you feel like such a fool
You let her walk away
Now it just don't feel the same

Gotta blame it on something (Gotta blame it on something)
Gotta blame it on something

Blame it on the rain that was falling, falling
Blame it on the stars that didn't shine that night
Whatever you do, don't put the blame on you
Blame it on the rain, yeah, yeah

You can blame it on the rain

Should've told her you were sorry (Sorry)
Coulda said you were wrong
But, no, you couldn't do that, no, no
You had to prove you were strong, oh
If you hadn't been so blinded (Blinded)
She might still be there with you
You want her back again
But she just don't feel the same

Gotta blame it on something (Gotta blame it on something)
Gotta blame it on something

Blame it on the rain that was falling, falling
Blame it on the stars that didn't shine that night
Whatever you do, don't put the blame on you
Blame it on the rain, yeah, yeah

Come on and blame it on the rain
'Cause the rain don't mind
And the rain don't care
You've got to blame it on something

Blame it on the rain, yeah, yeah
Blame it on the rain, yeah, yeah
Blame it on the rain, yeah, yeah (You can blame it on the rain, blame it on the rain, blame it on the rain, baby)
Blame it on the rain, yeah, yeah (Blame it on the stars that didn't shine that night, huh)
Blame it on the rain, yeah, yeah (Blame it, blame it on the rain), woo, ha

I can't, I can't, I can't, can't stand the rain
I can't, I can't, I can't, can't stand the rain (Yeah, yeah)

Blame it on the rain that was falling, falling
Blame it on the stars that didn't shine that night
Whatever you do, don't put the blame on you
Blame it on the rain, yeah, yeah

Blame it on the rain (Woo)","pop, 80s, german, rnb, Hip-Hop"
21,22,"""Listen to Your Heart""",Roxette,"33 ContributorsTranslationsΕλληνικάListen to Your Heart LyricsListen to Your Heart"" is a song by Swedish pop music duo Roxette, which was originally released in Sweden in September 1988 as the second single from the duo’s second studio album, Look Sharp! (1988). It was… Read More 
I know there's something in the wake of your smile
I get a notion from the look in your eyes, yeah
You've built a love, but that love falls apart
Your little piece of Heaven turns too dark

Listen to your heart
When he's calling for you
Listen to your heart
There's nothing else you can do
I don't know where you're going
And I don't know why
But listen to your heart
Before you tell him goodbye

Sometimes you wonder if this fight is worthwhile
The precious moments are all lost in the tide, yeah
They're swept away, and nothing is what is seems
The feeling of belonging to your dreams

Listen to your heart
When he's calling for you
Listen to your heart
There's nothing else you can do
I don't know where you're going
And I don't know why
But listen to your heart
Before you tell him goodbye


And there are voices that want to be heard
So much to mention but you can't find the words
The scent of magic, the beauty that's been
When love was wilder than the wind

Listen to your heart (Take a listen to it)
When he's calling for you
Listen to your heart (Take a listen to it)
There's nothing else you can do
I don't know where you're going
And I don't know why
But listen to your heart before, uhh
Listen to your heart (Take a listen to it)
When he's calling for you
Listen to your heart (Take a listen to it)
There's nothing else you can do
I don't know where you're going
And I don't know why
But listen to your heart
Before you tell him goodbye


Listen to your heart
Listen to your heart (Uhh, take a listen to it, ha-ha-aa)
Listen to your heart (Take a, take a listen to it)
Listen to your heart
Listen to your heart
Listen to your heart
Listen to your heart
Listen to your heart
Listen to your heart
Listen to your heart
Listen to your heart","80s, pop, rock, Roxette, female vocalists"
22,23,"""I'll Be There for You""",Bon Jovi,"21 ContributorsTranslationsPortuguêsI’ll Be There for You Lyrics
I guess this time you're really leavin'
I heard your suitcase say goodbye
Well, as my broken heart lies bleedin'
You say true love is suicide
You say you've cried a thousand rivers
And now you're swimmin' for the shore
You left me drownin' in my tears
And you won't save me anymore
I pray to God you'll give me one more chance, girl

I'll be there for you, these five words I swear to you
When you breathe, I wanna be the air for you
I'll be there for you
I'd live and I'd die for you, I'd steal the sun from the sky for you
Words can't say what love can do
I'll be there for you

I know you know we've had some good times
Now they have their own hidin' place
Well, I can promise you tomorrow
But I can't buy back yesterday

And, baby, you know my hands are dirty
And baby, you know my hands are dirty
But I wanted to be your Valentine
I'll be the water when you get thirsty, baby
When you get drunk, I'll be the wine, woah

I'll be there for you, these five words I'd swear to you
When you breathe, I wanna be the air for you
I'll be there for you
I'd live and I'd die for you, I'd steal the sun from the sky for you
Words can't say what love can do
I'll be there for you


I wasn't there when you were happy
I wasn't there to make you happy
And I wasn't there when you were down, child
Didn't mean to miss your birthday, baby
I wish I'd seen you blow those candles out
Oh-oh

I'll be there for you, these five words I'd swear to you
When you breathe, I wanna be the air for you
I'll be there for you
I'd live and I'd die for you, I'd steal the sun from the sky for you
Words can't say what love can do
I'll be there for
I'll be there for you, these five words I'd swear to you
When you breathe, I wanna be the air for you
I'll be there for you
I'd live and I'd die for you, steal the sun from the sky for you
Words can't say what love can do
I'll be there for you

Woah-oh-oh
Woah-oh-oh-oh
Woah-oh-oh
Woah-oh-oh
Woah-oh-oh-woah","rock, hard rock, classic rock, 80s, hair metal"
