Unnamed: 0,No.,Title,Artist(s),lyrics,genres
87,88,"""Somebody to Love""",Queen,"106 ContributorsTranslationsРусский (Russian)Somebody to Love LyricsAs strongly in the major key this song is, it tells quite the tale. Lyrics ranging from “each morning I get up I die a little” to “everyone wants to put me down” portray Freddie as damaged, depressed and… Read More 
Can anybody find me
Somebody to love?

Ooh, each morning I get up I die a little
Can barely stand on my feet
Take a look at yourself in the mirror and cry
Take a look in the mirror and cry
Lord, what you're doing to me? (Yeah, yeah)
I have spent all my years in believin' you
But I just can't get no relief, Lord

Somebody (Somebody)
Ooh, somebody (Somebody)
Can anybody find me
Somebody to love?
Yeah

I work hard (He works hard) every day of my life
I work 'till I ache my bones
At the end (At the end of the day) I take home
My hard-earned pay all on my own
(Goes home, goes home on his own)
I get down (Down) on my knees (Knees) and I start to pray (Praise the Lord)
'Till the tears run down from my eyes, Lord

Somebody (Somebody)
Ooh, somebody (Please)
Can anybody find me
Somebody to love?
Oh

(He works hard) everyday (Everyday)
I try and I try and I try
But everybody wants to put me down
They say I'm going crazy
They say I got a lot of water in my brain
I got no common sense
(He's got) I got nobody left to believe
No, no, no, no


(Ooh, ooh, ooh, Lord)
Ooh, somebody
Ooh (Somebody)
Anybody find me
Somebody to love
Can anybody find me
Someone to love?

Got no feel, I got no rhythm
I just keep losing my beat (You just keep losing and losing)
I'm okay, I'm alright (He's alright, he's alright)
I ain't gonna face no defeat (Yeah, yeah)
I just gotta get out of this prison cell
(One day) Someday I'm gonna be free, Lord
Find me somebody to love
Find me somebody to love
Find me somebody to love
Find me somebody to love
Find me somebody to love
(Find me, find me)
Find me somebody to love (Find me)
Find me somebody to love
Find me somebody to love-ove-ove
(Ooh, find me, find me)
Find me somebody to love
(Somebody to love)
Find me somebody to love
Somebody (Somebody)
Somebody (Somebody)
Somebody (Find me)
(Somebody find me somebody to love)
Can anybody find me
Somebody to love?
(Find me somebody to love) Ooh
(Find me somebody to love)
Find me somebody
(Find me somebody to love)
Somebody, somebody, somebody to love
(Find me somebody to love)
Find me, find me
Find me, find me, find me
(Find me somebody to love)
Ooh, somebody to love
(Find me somebody to love)
Ooh, find me, find me
Find me somebody to love
(Find me somebody to love)
Anybody, anywhere, anybody
Find me somebody to love, love
Find me, find me, find me, find me","classic rock, rock, hard rock, glam rock, 80s"
88,89,"""Muskrat Love""",Captain & Tennille,"11 ContributorsMuskrat Love Lyrics“Muskrat Love” is the third and final single from Captain & Tennille’s sophomore album Song Of Joy. It is heavily based on “Muskrat Candlelight” by Willis Alan Ramsey. It peaked at #4 on the Billboard Hot 100… Read More Muskrat, muskrat
Candlelight
Doin' the town
And doin' it right in the evening
It's pretty pleasing
Muskrat Suzie
Muskrat Sam
Do the jitterbug at a Muskrat Land
And they shimmy
Sam is so skinny
And they whirl
And they twirl and they tango
Singing and jingling a jangle
Float like the heavens above
Looks like Muskrat Love
Nibbling on bacon
Chewing on cheese
Sam says to Suzie
Honey, would you please be my Mrs
Suzie says yes with her kisses
Now, he's tickling her fancy
Rubbing her toes
Muzzle to muzzle
Now anything goes as they wriggle
Sue starts to giggle

And they whirled
And they twirled and they tango
Singing and jingling a jangle
Floating like the heavens above
Looks like muskrat love","pop, 70s, female vocalists, synth pop, soft rock"
89,90,"""Walk This Way""",Aerosmith,"69 ContributorsWalk This Way Lyrics“Walk This Way” is one of Aerosmith’s signature songs. It was released in 1975 as the second single from the album Toys in the Attic. It did not originally chart, but after “Dream On” from the band’s debut… Read More 
Backstroke lover
Always hidin' 'neath the covers
'Til I talked to your daddy, he say
He said, ""You ain't seen nothin'
'Til you're down on a muffin
Then you're sure to be a-changin' your ways""
I met a cheerleader
Was a real young bleeder
Oh, the times I could reminisce
'Cause the best things of lovin'
With her sister and her cousin
Only started with a little kiss
Like this

Seesaw swingin' with the boys in the school
And your feet flyin' up in the air
Singing, hey diddle diddle
With your kitty in the middle
Of the swing like you didn't care
So I took a big chance
At the high school dance
With a missy who was ready to play
Wasn't me she was foolin'
'Cause she knew what she was doin'
And I know love was here to stay
When she told me to

Walk this way
Walk this way
Walk this way
Walk this way
Walk this way
Walk this way
Walk this way
Walk this way
Just give me a kiss


Like this

Schoolgirl sweetie with the classy kinda sassy
Little skirt's climbin' way up the knee
There was three young ladies in the school gym locker
When I noticed they was lookin' at me
I was a high school loser, never made it with a lady
'Til the boys told me somethin' I missed
Then my next door neighbor with a daughter had a favor
So I gave her just a little kiss
Like this

Seesaw swingin' with the boys in the school
And your feet flyin' up in the air
Singing, hey diddle diddle
With your kitty in the middle
Of the swing like you didn't care
So I took a big chance
At the high school dance
With a missy who was ready to play
Wasn't me she was foolin'
'Cause she knew what she was doin'
When she told me how to walk this way
She told me to

Walk this way
Talk this way
Walk this way
Walk this way
Walk this way
Walk this way
Walk this way
Talk this way
Just give me a kiss


Like this","hard rock, classic rock, rock, 80s, 70s"
90,91,"""Cherchez La Femme""",Dr. Buzzard's Original Savannah Band,"11 ContributorsWhispering/Cherchez La Femme/Se Si Bon Lyrics
Tommy Mottola lives on the road
He lost his lady two months ago
Maybe he'll find her
Maybe he won't
Oh no, never, no, no, no
(He sleeps in the back) Of his big grey Cadillac
Oh, my honey
Blowing his mind on cheap grass and wine
Oh, ain't it crazy, baby, hey
I guess you could say, hey hey (Guess you could say)
(La femme fatale, La Belle bien sur)
This man has learnt his lesson
Oh-oh, hey, hey
Now he's alone (Now he's alone)
He's got no woman and no home
For misery oh-ho
Cherchez la femme

Miggie, Miggie Bonija's very upset
She's sick and tired of bein' in debt
Tired of roaches (Tired of roaches)
And tired of rats (Tired of rats)
I know she is, oh-oh oh oh oh oh
So her noble man says
""Baby I understand"" oh my honey
Now he's working two jobs at Eighth Avenue bars
Oh, ain't it crazy, baby, yeah
Now she complains (Now she complains)
That her man is never present, no
So she goes next door
I know that she's just playing the whore
Hey! For misery, my friends
Cherchez la femme

They'll tell you a lie with a colgate smile
Hey baby
Love you one second and hate you the next
Oh, no ain't it crazy, yeah
All I can say, hey hey
Of one thing I am certain
They're all the same
All the sluts and the saints
For misery, my friends
Cherchez la femme
Hey, now
Cherchez la femme","Disco, soul, funk, 70s, old school dance"
91,92,"""Year of the Cat""",Al Stewart,"32 ContributorsYear of the Cat LyricsAl Stewart’s signature hit from 1976. Inspired by the film Casablanca, and referring to the year found in the Vietnamese zodiac, Year of the Cat reached number 8 on the Billboard Hot 100 chart.

Al Stewart… Read More {Instrumental Lead In}

On a morning from a Bogart movie in a country where they turn back time
You go strolling through the crowd like Peter Lorre, contemplating a crime
She comes out of the sun in a silk dress running like a watercolor in the rain
Don't bother asking for explanations, she'll just tell you that she came

In the Year of the Cat

She doesn't give you time for questions as she locks up your arm in hers
And you follow till your sense of which direction completely disappears
By the blue tiled walls near the market stalls, there's a hidden door she leads you to
These days, she says: ""I feel my life!"" Just like a river running through

The Year of the Cat

Well, she looks at you so coolly
And her eyes shine like the moon in the sea
She comes in Incense and Patchouli
So, you take her to find what's waiting inside

The Year of the Cat
{Instrumental Bridge}

Well, morning comes and you're still with her
And the bus and the tourists are gone
And you've thrown away your choice and lost your ticket
So, you have to stay on
But, the drum-beat strains of the night remain
In the rhythm of the new-born day
You know sometime you're bound to leave her
But, for now you're going to stay

In the Year of the Cat
{Outro}","singer-songwriter, folk, classic rock, soft rock, rock"
92,93,"""Boogie Nights""",Heatwave,"15 ContributorsBoogie Nights Lyrics
Boogie nights, whoa
Boogie nights, whoa

(Boogie nights, boogie nights)
(Boogie nights) Ain't no doubt, we are here to party
(Boogie nights) Come on now, got to get it started
Dance with the boogie, get down
(Dance with the boogie, get down)
'Cause boogie nights are always the best in town

Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing

(Boogie nights) Get that groove, let it take you higher
(Boogie nights) Make it move, set this place on fire
Dance with the boogie, get down
(Dance with the boogie, get down)
'Cause boogie nights are always the best in town

Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing

(Party right) Are you sure that you know how to do it?
(Boogie nights) Do it, do it
(Party right) Get on down with the sounds of the music
(Boogie night) Music, music
(Boogie nights) It's alright when you got the feeling
(Boogie nights) Hold it tight got to keep on dealing

Dance with the boogie, get down
(Dance with the boogie, get down)
'Cause boogie nights are always the best in town

Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing
(Boogie nights, boogie nights)
Got to keep on dancing, keep on dancing
(Boogie nights, boogie nights)
Got to keep on dancing, keep on dancing
Dance with the boogie, get down
(Dance with the boogie, get down)
'Cause boogie nights are always the best in town
Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing

(Party right) Are you sure that you know how to do it?
(Boogie nights) Do it, do it
(Party right) Get on down with the sounds of the music
(Boogie night) Music, music
(Boogie nights) It's alright when you got the feeling
(Boogie nights) Hold it tight got to keep on dealing
Dance with the boogie, get down
(Dance with the boogie, get down)
'Cause boogie nights are always the best in town

Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing

(Boogie nights, oh)
Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing
(Boogie nights, oh)
Got to keep on dancing, keep on dancing
Got to keep on dancing, keep on dancing

(Boogie nights, oh)
If you wanna boogie, boogie, boogie, boogie nights
(Boogie nights, oh)
If you wanna boogie, boogie, boogie, boogie nights
(Boogie nights, oh)
If you wanna boogie, boogie, boogie, boogie nights
(Boogie nights, oh)
If you wanna boogie, boogie, boogie, boogie nights
(Boogie nights, oh)
If you wanna boogie, boogie, boogie, boogie nights","funk, Disco, soul, rnb, 70s"
93,94,"""Go Your Own Way""",Fleetwood Mac,"63 ContributorsTranslationsPortuguêsPortuguêsGo Your Own Way Lyrics“Go Your Own Way” was the first single from Fleetwood Mac’s award winning eleventh LP Rumours, from 1977.
This album was written during the fallout of many relationships within the band. This song was… Read More 
Loving you isn't the right thing to do
How can I ever change things that I feel?
If I could, maybe I'd give you my world
How can I when you won't take it from me?

You can go your own way, go your own way
You can call it another lonely day
You can go your own way, go your own way

Tell me why everything turned around
Packing up, shacking up's all you wanna do
If I could, baby, I'd give you my world
Open up, everything's waiting for you

You can go your own way, go your own way
You can call it another lonely day
You can go your own way, go your own way

(Ah!) You can go your own way, go your own way
You can call it another lonely day, another lonely day
You can go your own way, go your own way
You can call it another lonely day, another lonely day

You can call it another lonely day, another lonely day
You can call it another lonely day, another lonely day
You can call it another lonely day, oh, yeah, oh, yeah
You can call it another lonely day
Lonely day","classic rock, rock, 70s, blues, pop"
94,95,"""Sorry Seems to Be the Hardest Word""",Elton John,"32 ContributorsSorry Seems to Be the Hardest Word Lyrics
What have I gotta do to make you love me?
What have I gotta do to make you care?
What do I do when lightning strikes me
And I wake to find that you're not there?

What do I do to make you want me?
What have I gotta do to be heard?
What do I say when it's all over?
And sorry seems to be the hardest word

It's sad (So sad), so sad
It's a sad, sad situation
And it's gettin' more and more absurd
It's sad (So sad), so sad
Why can't we talk it over?
Oh, it seems to me
That sorry seems to be the hardest word


It's sad (So sad), so sad
It's a sad, sad situation
And it's gettin' more and more absurd
It's sad (So sad), so sad
Why can't we talk it over?
Oh, it seems to me
That sorry seems to be the hardest word

What do I do to make you love me?
Oh, what have I gotta do to be heard?
What do I do when lightning strikes me?
What have I gotta do?
What have I gotta do?
When sorry seems to be the hardest word?","pop, classic rock, singer-songwriter, rock, piano"
95,96,"""Don't Worry Baby""",B.J. Thomas,"4 ContributorsDon’t Worry Baby LyricsWell, it's been building up inside of me
For, oh, I don't know how long
I don't know why
But I keep thinkin'
Somethings bound to go wrong
But she looks in my eyes
And makes me realize
When she says
(Don't worry baby)
Don't worry baby
(Don't worry baby)
Everything will turn out alright
(Don't worry baby)
Don't worry baby
(Don't worry baby)
(Baby)
Each morning I awake and find
The sunlight softly shining in her hair
And then I realize that I'm only
Thinkin' that she really doesn't care
There's magic in her eyes
That makes me come alive
When she says

(Don't worry baby)
Don't worry baby
(Don't worry baby)
Everything will turn out alright
(Don't worry baby)
Don't worry baby
(Don't worry baby)
Don't worry baby
She told me Baby, when you leave today
Just take along my love with you
And if you knew how much I loved you
Baby nothing could go wrong with you
Oh what she does to me
When she makes love to me
And she says
(Don't worry baby)
Don't worry baby
(Don't worry baby)
Everything will turn out alright
(Don't worry baby)
Don't worry baby
(Don't worry baby)
Don't worry baby
Everything will turn out alright","pop, oldies, 60s, blues, american"
96,97,"""Knowing Me, Knowing You""",ABBA,"32 ContributorsKnowing Me, Knowing You LyricsFrom the album Arrival, Knowing Me, Knowing You was a huge success, reaching number 1 in Britain and 14 in the US.
No more carefree laughter
Silence ever after
Walking through an empty house, tears in my eyes
Here is where the story ends, this is goodbye

Knowing me, knowing you, aha
There is nothing we can do
Knowing me, knowing you, aha
We just have to face it, this time we're through
(This time we're through, this time we're really through)
(This time we're through, we're really through)
Breaking up is never easy, I know, but I have to go
(I have to go, this time I have to go, this time I know)
Knowing me, knowing you, it's the best I can do

Memories, good days, bad days (Memories, good days, bad days)
They'll be with me always (They'll be with me always)
In these old familiar rooms, children would play
Now there's only emptiness, nothing to say

Knowing me, knowing you, aha
There is nothing we can do
Knowing me, knowing you, aha
We just have to face it, this time we're through
(This time we're through, this time we're really through)
(This time we're through, we're really through)
Breaking up is never easy, I know, but I have to go
(I have to go, this time I have to go, this time I know)
Knowing me, knowing you, it's the best I can do


Knowing me, knowing you, aha
There is nothing we can do
Knowing me, knowing you, aha
We just have to face it, this time we're through
(This time we're through, this time we're really through)
(This time we're through, we're really through)
Breaking up is never easy, I know, but I have to go
(I have to go, this time I have to go, this time I know)
Knowing me, knowing you, it's the best I can do","pop, Disco, 70s, swedish, 80s"
97,98,"""How Much Love""",Leo Sayer,"7 ContributorsHow Much Love LyricsHow much love do you need
Before you give your love to me
How much time before it grows
How much love I wanna know
What can I do what can I say
The last thing I want is to drive you away
How much love does it take
How much love for heaven sake
How much love how much love
Do I rush right in or do I hesitate
How much love how much love how much love
Am I tryin' too hard
Give me some kind of clue
There must be a way to get through to you
Should I come on strong or do I hesitate
Do I rush right in or do I wait
How much love how much love
Do I rush right in or do I hesitate
How much love how much love how much love
I got so much love
Don't know where to begin
I'm pleadin' with you babe
You gotta let me in","pop, 70s, singer-songwriter, oldies, 80s"
98,99,"""Star Wars (Main Title)""",London Symphony Orchestra,,"Classical, instrumental, symphony, Soundtrack, british"
99,100,"""Devil's Gun""",C.J. & Company,"7 ContributorsDevil’s Gun Lyrics
Ooh-ooh, ah-ah
Ooh-ooh, ah-ah
Ooh-ooh, ah-ah

Fee-fi-fo-fum
We're looking down the barrel of the devil's gun
I said nowhere to run
We've gotta make the stand against the devil's gun
Fee-fi-fo-fum
We're looking down the barrel of the devil's gun
Nowhere to run
We've gotta make the stand against the devil's gun

Better make a move now (Well, well)
You know there ain't no time to lose now
Oh, well, his finger's on the trigger, he's waiting to deliver
Can we ever figure out a way to make the people shout?

Fee-fi-fo-fum
We're looking down the barrel of the devil's gun
Nowhere to run
We've gotta make the stand against the devil's gun

Find a new direction (Well, well, well)
Another resurrection, yeah, yeah, yeah (Well, well, well)
Now don't wait, hesitate, or it's gonna be too late
(Flames are getting higher) Got to jump out of the fire

He's watching us burn, he's watching us burn
One day we'll learn, one day we'll learn
Fee-fi-fo-fum


Fee-fi-fo-fum
We're looking down the barrel of the devil's gun
Nowhere to run
We've gotta make the stand against the devil's gun

Find a new direction (Well, well)
Another resurrection, yeah, yeah, yeah (Well, well, well)
Now don't wait, hesitate, or it's gonna be too late
(Flames are getting higher) Got to jump out of the fire

He's watching us burn, he's watching us burn
One day we will learn, one day we'll learn
Fee-fi-fo-fum

Fee-fi-fo-fum
We're looking down the barrel of the devil's gun
Nowhere to run
We've gotta make the stand against the devil's gun
Fee-fi-fo-fum (His finger's on the trigger, he's waiting to deliver)
We're looking down the barrel of the devil's gun
(Can we ever figure out a way to make the people shout?)
Nowhere to run
We've gotta make the stand against the devil's gun
Fee-fi-fo-fum (Now don't wait, hesitate, or it's gonna be too late)
We're looking down the barrel of the devil's gun
(Flames are getting higher, got to jump out of the fire)
Nowhere to run",drjazzmrfunkmusic
