Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""One More Try""",George Michael,"29 ContributorsOne More Try Lyrics
I've had enough of danger
And people on the streets
I'm lookin' out for angels
Just tryin' to find some peace

Now I think it's time
That you let me know
So if you love me, say you love me
But if you don't, just let me go

'Cause teacher, there are things
That I don't wanna learn
And the last one I had
Made me cry
So I don't wanna learn to hold you, touch you
Think that you're mine
Because it ain't no joy for an uptown boy
Whose teacher has told him goodbye, goodbye, goodbye

When you were just a stranger
And I was at your feet
I didn't feel the danger
Now I feel the heat

That look in your eyes
Tellin' me no!
So you think that you love me
And know that you need me
I wrote the song, I know it's wrong
Just let me go

And teacher, there are things
That I don't wanna learn
Oh, the last one I had
Made me cry
So I don't want to learn to hold you, touch you
Think that you're mine
Because it ain't no joy for an uptown boy
Whose teacher has told him goodbye, goodbye, goodbye

So when you say that you need me
That you'll never leave me
I know you're wrong, you're not that strong
Let me go!

And teacher, there are things
That I still have to learn
But the one thing I have
Is my pride
Oh, so I don't wanna learn to hold you, touch you
Think that you're mine
Because there ain't no joy for an uptown boy
Who just is unwillin' to try

I'm so cold inside
Maybe just one more try","pop, 80s, british, soul, dance"
11,12,"""Wishing Well""",Terence Trent D'Arby,"15 ContributorsWishing Well Lyrics
Kissing like a bandit, stealing time
Underneath a sycamore tree
Cupid by the hour sends valentines
To my sweet lover and me
Slowly but surely
Your appetite is more than I knew
Sweetly, softly
I'm falling in love with you

Wish me love, a wishing well to kiss and tell
A wishing well of butterfly tears
Wish me love, a wishing well to kiss and tell
A wishing well of crocodile cheers, sing

Make it funky now, boys

Hugging like a monkey see, monkey do
Right beside a riverboat gambler, hahaha
Erotic images float through my head
Say you wanna be a midnight rambler
(I wanna be a midnight rambler)
Quickly, but quickly
The blood races through my veins
Quickly, loudly
I wanna hear those sugar bells ring

Wish me love, a wishing well to kiss and tell
A wishing well of butterfly tears
Wish me love, a wishing well to kiss and tell
A wishing well of crocodile cheers, get up

On the beat now, uh
Come on

Wish me love, a wishing well to kiss and tell
A wishing well of butterfly tears, come on
Wish me love, a wishing well to kiss and tell
A wishing well of crocodile cheers, uh

(Wish me love, a wishing well to kiss and tell)
Yeah, I feel like goin' on, I feel like goin' on
(Wish me love, a wishing well to kiss and tell)
Come on, come on
Erotic images float through here
Your midnight rambler, baby, uh
(Wish me love, a wishing well to kiss and tell)
Yeah, hoo, dig it, follow you anywhere
I don't know, I don't care
(Wish me love, a wishing well to kiss and tell)
But all I know is that I gotta be a midnight rambler, baby, uh","soul, pop, 80s, funk, rock"
12,13,"""Anything for You""",Gloria Estefan and Miami Sound Machine,"10 ContributorsAnything For You LyricsAnything For You topped the Billboard Hot 100 for 2 weeks and Billboard’s Adult Contemporary chart for 3 weeks in 1988.

Music VideoAnything for you
Though you're not here
Since you said we're through
It seems like years
Time keeps dragging on and on
And forever's been and gone
Still I can't figure what went wrong
I'd still do anything for you
I'll play your game
You hurt me through and through
But you can have your way
I can pretend each time I see you
That I don't care
And I don't need you
And though you'll never see me crying
You know inside I feel like dying
And I'd do anything for you
In spite of it all
I've learned so much from you
You made me strong
But don't you ever think that I don't love you
That for one minute I forgot you
But sometimes things don't work out right
And you just have to say goodbye

I hope you find someone to please you
Someone who'll care and never leave you
But if that someone ever hurts you
You just might need a friend to turn to
And I'd do anything for you
I'll give you up
If that's what I should do
To make you happy
I can pretend each time I see you
That I don't care and I don't need you
And though inside I feel like dying
You know you'll never see me crying
Don't you ever think that I don't love you
That for one minute I forgot you
But sometimes things don't work out right
And you just have to say goodbye","pop, 80s, dance, latin, female vocalists"
13,14,"""The Flame""",Cheap Trick,"21 ContributorsThe Flame LyricsIn an interview by Gerry Galipault (of Pause & Play), Bun E. Carlos explained the origin of the song, unusual for Cheap Trick being written by professional songwriters as opposed to being written or… Read More 
Another night slowly closes in
And I feel so lonely
Touching heat freezing on my skin
I pretend you still hold me

I'm going crazy, I'm losing sleep
I'm in too far, I'm in way too deep over you
I can't believe you're gone
You were the first, you'll be the last

Wherever you go, I'll be with you
Whatever you want, I'll give it to you
Whenever you need someone
To lay your heart and head upon
Remember after the fire, after all the rain
I will be the flame
I will be the flame

Watching shadows move across the wall
Feels so frightening
I wanna run to you, I wanna call
But I've been hit by lightning

Just can't stand up for fallin' apart
Can't see through this veil across my heart over you
You'll always be the one
You were the first, you'll be the last

Wherever you go, I'll be with you
Whatever you want, I'll give it to you
Whenever you need someone
To lay your heart and head upon
Remember after the fire, after all the rain
I will be the flame
I will be the flame


I'm going crazy, I'm losing sleep
I'm in too far, I'm in way too deep over you
You'll always be the one
You were the first, you'll be the last

Wherever you go, I'll be with you
Whatever you want, I'll give it to you
Whenever you need someone
To lay your heart and head upon
Remember after the fire, after all the rain
I will be the flame
I will be the flame

Whatever you want, I'll give it to you
Wherever you go, I'll be with you
And whatever you want, I'll give it to you
Oh, whatever you want, I'll give it to you","classic rock, rock, power pop, hard rock, 80s"
14,15,"""Get Outta My Dreams, Get into My Car""",Billy Ocean,"20 ContributorsGet Outta My Dreams, Get Into My Car Lyrics
Hey you, get into my car! Who me?
Yes you, get into my car
Woooooooooh. Wah! Hey

Who's that lady coming down the road?
Who's that lady?
Who's that woman walking through my door?
What's the score?
I'll be the sun shining on you
Hey Cinderella, step in your shoe
I'll be your nonstop lover
Get it while you can
Your nonstop miracle, I'm your man

Get outta my dreams
Get into my car
Get outta my dreams
(Get in the back seat, baby)
Get into my car
(Beep beep, yeah)
Get outta my mind
Get into my life
(Ooooooh)
Oh I said hey (Hey) you (You)
Get into my car
Oh baby

Lady driver, let me take your wheel
Smooth operator
Touch my bumper (Bumper)
Hey, let's make a deal, make it real
Like a roadrunner
Coming after you
Just like a hero outta the blue
I'll be your nonstop lover
Get it while you can
Your nonstop miracle
I'm your man

Get outta my dreams
Get into my car
Get outta my dreams
(Get in the back seat, baby)
Get into my car
(Beep beep, yeah)
Get outta my mind
Get in to my life
(Ooooooh)
Oh I said hey (Hey) you (You)
Get into my car

Oh baby, let's go
I said open the door
(Get in the back)
Tread on the floor
(Get on the track)
Yeah (Yeah) yeah (Yeah)
Yeah (Yeah) yeah (Yeah)
Let's go
Ooh, whoa, yeah

I'll be the sun shining on you
Hey Cinderella, step in your shoe
I'll be your nonstop lover
Get it while you can
Your nonstop miracle
I'm your man

Get outta my get outta my
Woooooooooh
Get outta my dreams
Get into my car
Get outta my dreams
(Get in the back seat, baby)
Get into my car
(Beep beep, yeah)
Get outta my mind
Get into my life
(Ooooooh)

Oh I said hey (Hey) you (You)
Get into my
Hey (Hey) you (You)
Get into my
Hey (Hey) you (You)
Get into my car
Hey you
(Get in the back seat)
I need you to get in the back seat
I want you in my baby
I want you in my baby
Get in the back seat, back seat...
I'll do the driving
I'll take the wheel..
(Back seat, back seat...)","pop, soul, 80s, Disco, rnb"
15,16,"""Seasons Change""",Exposé,"7 ContributorsSeasons Change Lyrics“Seasons Change” is Exposé’s only number-one hit to date, topping the Billboard Hot 100 for a week in February of 1988.
Some dreams are in the nighttime
And some seem like yesterday
But leaves turn brown and fade
Ships sail away
You long to say a thousand words
But seasons change

It feels like it's forever
No reason for emptiness
The time just runs away (Time runs away)
No more day by day
You dream again, it seems in vain
When seasons change

(I want you)
I want to feel you by my side
(I need you)
Don't you know I need you, baby?

Seasons change
Feelings change
It's been so long since I've found you
Yet it seems like yesterday
Seasons change
People change
I'll sacrifice tomorrow
Just to have you here today

Forever seems so far away
There's time for love and for play
You dream about today (About today)
Feeling slips away
The winds that blow, they go away
And seasons change

(I want you)
Don't hide your feelings from inside
(I need you)
I've got to have your love now, baby

Seasons change
Feelings change
It's been so long since I've found you
Yet it seems like yesterday
Seasons change
People change

(I want you)
I want to feel you by my side
(I need you)
I've got to have your love now, baby

Seasons change
Feelings change
It's been so long since I've found you
Yet it seems like yesterday
Seasons change
People change
I'll sacrifice tomorrow
Just to have you here today
Just to have you here today

(Ah-ah) Seasons change
Feelings change
It's been so long since I've found you
Yet it seems like yesterday
Seasons change (Seasons change)
People change (People change)
Seasons change (Seasons change)
Feelings change (Feelings change)
Change of season
Seasons change
People change
(Ah, ooh) Seasons change
Feelings change","pop, 80s, freestyle, female vocalists, dance"
16,17,"""Is This Love""",Whitesnake,"29 ContributorsTranslationsУкраїнськаIs This Love Lyrics“Is This Love” was originally written by David Coverdale for Tina Turner, but record label owner David Geffen told him to keep it and record it himself. Good call! It was released the UK in March 1987 as the… Read More 
I should have known better than to let you go alone
It's times like these, can't make it on my own
Wasted days and sleepless nights
And I can't wait to see you again
I find I spend my time waiting on your call
How can I tell you, babe? My back's against the wall
I need you by my side to tell me it's alright
'Cause I don't think I can take anymore

Is this love that I'm feeling?
Is this the love that I've been searching for?
Is this love or am I dreaming?
This must be love 'cause it's really got a hold on me
A hold on me

Can't stop the feeling I've been this way before
But with you I've found the key to open any door
I can feel my love for you growing stronger day by day
And I can't wait to see you again
So I can hold you in my arms

Is this love that I'm feeling?
Is this the love that I've been searching for?
Is this love or am I dreaming? (Is this love?)
This must be love 'cause it's really got a hold on me
A hold on me


Is this love that I'm feeling?
Is this the love that I've been searching for?
Is this love or am I dreaming? (Is this love?)
Is this the love that I've been searching for?
Is this love or am I dreaming? (Is this love?)
Is this the love that I've been searching for?
Or am I dreaming?  (Is this love, is this love?)
Is this the love that I've been searching for?
Is this love or am I dreaming? (Is this love, is this love?)
Is this the love that I've been searching for?
Is this love or am I dreaming? (Is this love, is this love?)
Is this the love that I've been searching for?

Is this love? Is this love?","hard rock, classic rock, 80s, rock, hair metal"
17,18,"""Wild, Wild West""",The Escape Club,"17 ContributorsWild, Wild West Lyrics
Forty-seven deadbeats living in the back street
North, east, west, south, all in the same house
Sitting in a back room, waiting for the big boom
I'm in a bedroom waiting for my baby

She's so mean, but I don't care
I love her eyes and her wild, wild hair
Dance to the beat that we love best
Heading for the nineties
Living in the wild, wild west
The wild, wild west (Wild west)

Well, Mandy's in the backroom, handing out Valium
Sheriff's on the airwaves, talking to the DJs
Forty-seven heartbeats beating like a drum
Got to live it up, live it up, Ronnie's got a new gun

She's so mean, but I don't care
I love her eyes and her wild, wild hair
Dance to the beat that we love best
Heading for the nineties
Living in the wild, wild west
The wild, wild west (Wild west) Yeow

Now put your flags in the air and march them up and down
You can live it up, live it up all over the town
And turn to the left, turn to the right
I don't care as long as she comes tonight

She's so mean, but I don't care
I love her eyes and her wild, wild hair
Dance to the beat that we love best
Heading for the nineties
Living in the wild, wild west
The wild, wild west
The wild, wild west (Wild west)
Yeow, wild west

Brrr, here come a musical disc
'Cause some people them a-keep waitin' for
This one's called the outlaw, wow!
Say 'bout me
Ride the rhythm like a-ridin' a bike
Jah know me
Murder me chatter when me chat on the mic
Shorties thought this could keep them rockin' 'til the broad daylight
And here comes this Escape Club to rock, it's all right, say

Live it up, live it up
Live it up, live it up


Living in the wild, wild west
The wild, wild west
The wild, wild west
The wild, wild west
(Wild west)

Heading for the nineties, living in the eighties
Screaming in a back room, waiting for the big boom
Give me, give me wild west, give me, give me safe sex
Give me love, give me love, give me time to live it up

Ah, put your flags in the air and march them up and down
You can live it up, live it up all over the town
And turn to the left, turn to the right
I don't care as long as she comes tonight

She's so mean but I don't care
I love her eyes and her wild, wild hair
Dance to the beat that we like best
Heading for the nineties
Living in the wild, wild west
The wild, wild west
The wild, wild west (Wild west)
Yeow, wild west","pop, 80s, rock, alternative rock, pop rock"
18,19,"""Pour Some Sugar on Me""",Def Leppard,"71 ContributorsPour Some Sugar on Me Lyrics“Pour Some Sugar On Me” was thrown together in the last ten days of recording sessions for Hysteria. There are two stories as to how the lyric came about.
The first is that Joe Elliot asked Mutt Lange if he… Read More 
Step inside
Walk this way
You and me, babe
Hey hey!
Hey
Hey
Hey

Love is like a bomb, baby, come on, get it on
Livin' like a lover with a radar phone
Lookin' like a tramp, like a video vamp
Demolition woman, can I be your man? (Your man)
Hey
Hey
Razzle 'n' a dazzle 'n' a flash a little light
Television lover, baby, go all night
Sometime, anytime, sugar me sweet
Little miss innocent sugar me, yeah
Yeah

Come on
Take a bottle
Shake it up
Break the bubble
Break it up

Pour some sugar on me
Ooh, in the name of love
Pour some sugar on me
Come on, fire me up
Pour your sugar on me
I can't get enough

I'm hot, sticky sweet
From my head to my feet, yeah

Listen!
Red light, yellow light, green-a-light go!
Crazy little woman in a one man show
Mirror queen, mannequin, rhythm of the love
Sweet dream, saccharine, loosen up (Loosen up)
Loosen up
You gotta squeeze a little, squeeze a little, tease a little more
Easy operator come a-knockin' on my door
Sometime, anytime, sugar me sweet
Little miss innocent sugar me (Yeah)
Yeah

Give a little more
Take a bottle
Shake it up
Break the bubble
Break it up

Pour some sugar on me
Ooh, in the name of love
Pour some sugar on me
Come on, fire me up
Pour your sugar on me
Oh, I can't get enough

I'm hot, sticky sweet
From my head to my feet, yeah

You got the peaches, I got the cream
Sweet to taste, saccharine
'Cause I'm hot, so hot (Hot)
Sticky sweet
From my head (Head)
My head, to my feet (Head)
Do you take sugar?
One lump or two?

Take a bottle (Take a bottle)
Shake it up (Shake it up)
Break the bubble (Break it up)
Break it up

Pour some sugar on me
Ooh, in the name of love
Pour some sugar on me
Come on, fire me up
Pour your sugar on me
Oh, I can't get enough

Pour some sugar on me
Ooh, in the name of love
Pour some sugar on me
Get it, come get it
Pour your sugar on me (Ooh)
Pour some sugar on me (Yeah)
Sugar me!","hard rock, classic rock, rock, 80s, hair metal"
19,20,"""I'll Always Love You""",Taylor Dayne,"6 ContributorsI’ll Always Love You Lyrics
Ooh, hey

I'll always love you
For the rest of my days
You have won my heart and my soul
With your sweet, sexy ways
You gave me hope
When I needed someone near
You bring me happiness
Every day of every year

And I'll always love you
For all that you are (All that you are)
You have made my life complete
You're my lucky star
You are the one
That I've been searching for
You are my everything
Tell me, who could ask for more?

And I'll always love you
Honey, this will never end
I need you by my side, baby
(Need you by my side)
You're my lover, my friend
Oh, my friend


You gave my world
A thrill I've never known
And filled my eager heart
With a love to call my own
And I'll always love you
You must know how much I do
You can count on me forever
(You can count on me)
And I will take good care of you

I'll always love you
(I will love you, I will love you)
I'm so happy that your mine
(I will love you, I will love you)
I'll always love you
(I will love you, I will love you)
Until the end of time

Ooh
Oh, yeah
Oh, yeah
Oh, oh
Oh, yeah
Ooh","pop, 80s, female vocalists, dance, american"
20,21,"""Man in the Mirror""",Michael Jackson,"174 ContributorsTranslationsРусский (Russian)NederlandsFrançaisMan in the Mirror Lyrics“Man in the Mirror” is the fourth single from Michael Jackson’s album, Bad. It is one of Jackson’s most critically acclaimed songs and it was nominated for Record of the Year at the Grammy Awards.
The song… Read More 
I'm gonna make a change for once in my life
It's gonna feel real good
Gonna make a difference, gonna make it right
As I turned up the collar on my favorite winter coat
This wind is blowin' my mind
I see the kids in the street with not enough to eat
Who am I to be blind, pretending not to see their needs?
A summer's disregard, a broken bottle top
And a one man's soul
They follow each other on the wind, ya know
'Cause they got nowhere to go
That's why I want you to know

I'm starting with the man in the mirror
I'm asking him to change his ways
And no message could have been any clearer
If you wanna make the world a better place
Take a look at yourself and then make a change
Na-na-na, na-na-na, na-na, na-na

I've been a victim of a selfish kinda love
It's time that I realize
There are some with no home
Not a nickel to loan
Could it be really me pretending that they're not alone?
A willow deeply scarred, somebody's broken heart
And a washed-out dream
They follow the pattern of the wind, ya see
'Cause they got no place to be
That's why I'm starting with me

I'm starting with the man in the mirror (Who?)
I'm asking him to change his ways (Who?)
And no message could have been any clearer
If you wanna make the world a better place
Take a look at yourself and then make a change
I'm starting with the man in the mirror (Who?)
I'm asking him to change his ways (Who?)
And no message could have been any clearer
If you wanna make the world a better place
Take a look at yourself and then make that change
I'm starting with the man in the mirror (Man in the mirror, oh, yeah)
I'm asking him to change his ways (Change his ways)
(Come on, change)
And no message could have been any clearer

If you wanna make the world a better place
Take a look at yourself and then make the change
You gotta get it right while you got the time
'Cause when you close your heart (You can't)
Then you close your mind (Close your, your mind!)

(That man, that man) I'm starting with the man in the mirror
(That man)
(Ohh yeah!)
(That man, that man) I'm asking him to change his ways
(That man, the man, you know, that man)
(Well I'll change!)
And no message could have been any clearer
If you want to make the world a better place
Take a look at yourself and then make that
(Take a look at yourself and then make that)
Change!

Hoo, hoo (Na-na-na, na-na-na, na-na, na-na), hoo, hoo, hoo, hoo, hoo!
Gonna feel real good (Oh, yeah)
Yeah, yeah, yeah, yeah (Na-na-na, na-na-na, na-na, na-na)
Yeah, yeah, oh no, oh no
I'm gonna make a change
It's gonna feel real good, shamone (Change)
Just lift yourself, you know
You've got to start with yourself, (Yeah) hoo!
(Make that change) I gotta make that change today, hoo!
(Man in the mirror) You've got to, you got to not pick yourself, brother, hoo! (Yeah)
You know (Make that change)
I've gotta get that man, that man (Man in the mirror)
You've got to, you got to move, shamone, shamone
You got to stand up (Yeah), stand up (Make that change), stand up, stand up and lift yourself now (Man in the mirror)
Hoo, hoo, hoo! Aaow! (Yeah, make that change)
Go make that change, shamone (Man in the mirror)
You know it, you know it, you know it, you know (Change)
Make that change","pop, 80s, dance, soul, funk"
21,22,"""Shake Your Love""",Debbie Gibson,"6 ContributorsShake Your Love LyricsShake Your Love peaked at #4 on the Billboard Hot 100 in 1988.
Shake your love
I just can't shake your love
Shake your love
I just can't shake your love
Shake your love
I just can't shake...
Shake your love
I just can't shake your love

I'm under a spell again
Boy, I'm wondering why
This is not a game of love
But an emotional tie
I'm trying to figure out my heart (heart...)
But I can't offer you proof
Of why we should never be apart
And that is the
(That is the)
That is the truth
Oh...


Do you know why I stop and stare
And smile when you walk by
And how I call you up at night
I hang up the phone and I cry
If I never got to know you so well
(I knew you well)
Maybe I would be fine
Baby, you know that I can't tell
Why you should be
(You should be)
You should be mine, oh


Ooh
I know what you're thinking
I see it in your eyes
You want to give
Our love another try
I'm so glad you realize
I can't...


Shake it
Your love
Can't shake
Just can't shake your love","pop, 80s, female vocalists, dance, bubblegum pop"
22,23,"""Simply Irresistible""",Robert Palmer,"10 ContributorsSimply Irresistible Lyrics
How can it be permissible?
She compromise my principle, yeah, yeah
That kind of love is mythical
She's anything but typical

She's a craze you'd endorse
She's a powerful force
You're obliged to conform
When there's no other course
She used to look good to me
But now I find her

Simply irresistible
Simply irresistible

Her loving is so powerful, huh!
It's simply unavoidable
The trend is irreversible
The woman is invincible

She's a natural law
And she leaves me in awe
She deserves the applause
I surrender because
She used to look good to me
But now I find her

Simply irresistible
Simply irresistible
Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)

She's unavoidable
I'm backed against the wall
She gives me feelings like I never felt before
I'm breaking promises
She's breaking every law
She used to look good to me
Now I find her

Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)

Her methods are inscrutable
The proof is irrefutable, (ooh...)
She's so completely kissable, huh
Our lives are indivisible, yeah yeah

She's a craze you'd endorse
She's a powerful force
You're obliged to conform
When there's no other course
She used to look good to me
But now I find her

Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)
Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)

Simply irresistible!","rock, 80s, classic rock, pop, british"
23,24,"""Hold On to the Nights""",Richard Marx,"9 ContributorsHold On To the Nights LyricsHold On To the Nights topped the Billboard Hot 100 for a week in July of 1988. It also peaked at #3 on Billboard’s Adult Contemporary chart.
Music Video
Just when I believed
I couldn't ever want for more
This ever-changing world
Pushes me through another door
I saw you smile
And my mind
Could not erase the beauty of your face
Just for awhile
Won't you let me shelter you

Hold on to the nights
Hold on to the memories
I wish that I could give you
Something more
That I could be yours

How do we explain
Something that took us by surprise
Promises in vain
Love that is real
But in disguise

What happens now
Do we break another rule?
Let our lovers play the fool?
I don't know how
To stop feeling this way

Hold on to the nights
Hold on to the memories
If only I could give you more

Well, I think that I've been true
To everybody else but me
And the way I feel about you
Makes my heart long to be free
Every time I look into your eyes
I'm helplessly aware
That the someone I've been searching for
Is right there

Hold on to the nights
Hold on to the memories
I wish that I could give you more
That I can be yours","pop, soft rock, 80s, singer-songwriter, rock"
24,25,"""Hungry Eyes""",Eric Carmen,"15 ContributorsTranslationsDeutschHungry Eyes LyricsHungry Eyes peaked at #4 on the Billboard Hot 100 and #2 on Billboard’s Adult Contemporary chart in 1987.
Originally, Eric was reluctant to produce this song for the “Dirty Dancing” soundtrack because he… Read More 
I've been meaning to tell you
I've got this feeling that won't subside
I look at you and I fantasize
You're mine tonight

Now, I've got you in my sights
With these

Hungry eyes
One look at you and I can't disguise, I've got
Hungry eyes
I feel the magic between you and I

I wanna hold you
So, hear me out
I wanna show you what love's all about
Darling, tonight

Now, I've got you in my sights!
With these

Hungry eyes
One look at you and I can't disguise, I've got
Hungry eyes
I feel the magic between you and I, I've got
Hungry eyes
Now, I've got you
In my sights
With the hungry eyes
Now, did I take you
By surprise?

I need you to see
This love was meant to be

I've got hungry eyes
One look at you and I can't disguise, I've got
Hungry eyes
I feel the magic between you and I, I've got
Hungry eyes
Now, I've got you
In my sights
With the hungry eyes
Now, did I take you
By surprise?
With my hungry eyes
I've got hungry eyes
Now, I've got you
In my sights!
With my hungry eyes
Got you in my sights
Hungry eyes","pop, 80s, soft rock, classic rock, oldies"
