Unnamed: 0,No.,Title,Artist(s),lyrics,genres
60,61,"""Daydream Believer""",Anne Murray,"7 ContributorsDaydream Believer Lyrics
Oh, I could hide 'neath the wings
Of the bluebird as she sings
The six o'clock alarm would never ring
But it rings and we rise
Wipe the sleep out of our eyes
The shaving razor's cold and it stings

Cheer up, sleepy Jean, oh, what can it mean
To a daydream believer and a homecoming queen?

I once thought of you
As a white knight on a steed
Now you know how happy we can be
Oh, when our good times started then
With a dollar one to spend
But how much, baby, do we really need?

Cheer up, sleepy Jean, oh, what can it mean
To a daydream believer and a homecoming queen?


Cheer up, sleepy Jean, oh, what can it mean
To a daydream believer and a homecoming queen?
Cheer up, sleepy Jean, oh, what can it mean
To a daydream believer and a homecoming queen?","country, female vocalists, pop, Canadian, classic country"
61,62,"""I Can't Tell You Why""",Eagles,"21 ContributorsI Can’t Tell You Why LyricsNot only the first song finished for the album The Long Run, but also the first Eagles song to feature new bassist Timothy B. Schmit on lead vocals.
Look at us, baby, up all night
Tearing our love apart
Aren't we the same two people who live
Through years in the dark? Ahh-ah

Every time I try to walk away
Something makes me turn around and stay

And I can't tell you why

When we get crazy, it just ain't right
(Try to keep your head, little girl)
Girl, I get lonely, too
You don't have to worry, just hold on tight
(Don't get caught in your little world)
'Cause I love you

Nothing's wrong as far as I can see
We make it harder than it has to be

And I can't tell you why
No, baby, I can't tell you why
I can't tell you why

(Ooh, ooh, ooh, ooh-ooh)
(Ooh, ooh, ooh, oh, oh)

Every time I try to walk away
Something makes me turn around and stay

And I can't tell you why
No, no baby, I can't tell you why
I can't tell you why
I can't tell you why","classic rock, rock, 70s, soft rock, country"
62,63,"""Don't Let Go""",Isaac Hayes,"3 ContributorsDon’t Let Go LyricsHear that whistle its 10 o'clock
(Don't let go)
(Don't let go)
Come on baby it's time to rock
(Don't let go)
(Don't let go)
I'm so glad I've got you here
(Don't let go)
(Don't let go)
Keeps me grinnin' from ear to ear
(Don't let go)
(Don't let go)
Oo-ee, mmm this feelin' is killin' me
Aaaw shucks
Well, I wouldn't stop for a million bucks
(I love you so)
Just hold me tight and don't let go
Thunder, lightnin', wind and rain
(Don't let go)
(Don't let go)
Love is formin' inside my brain
(Don't let go)
(Don't let go)
I'm so eager I'm nearly dyin'
(Don't let go)
(Don't let go)
You've been keepin' your lips from mine
(Don't let go)
(Don't let go)

Oo-ee, mmm this feelin' is killin' me
Aaaw shucks
Well, I wouldn't stop for a million bucks
(I love you so)
Just hold me tight and don't let go, yeah
Whooooa, yeah
Don't let go
Come on and kiss me, kiss me sweet
Hold me tight baby and don't let go
(Don't let go)
Come on and love me
You've gotta love me
(Don't let go)
I want ya, I want ya, I really, really want ya
(Don't let go)
All night, feels so right
(Don't let go)
Hold me tight, don't let go
Hound dogs barkin' upside the hill
(Don't let go)
(Don't let go)
Love is draggin' him through the mill
(Don't let go)
(Don't let go)
If it wasn't for havin' you, girl
(Don't let go)
(Don't let go)
I'd be a-howlin' and a-barkin' too
(Don't let go)
(Don't let go)

Ooh-ee, mmm this feelin' is killin' me
Aaaw shucks
Well, I wouldn't stop for a million bucks
(I love you so)
Just hold me tight and don't let go, no
No, no don't let go
I need ya so, girl
Hold me, momma
(Hold me tight if it takes all night)
(But don't let go)
Don't, don't let me go
(I wouldn't stop for a million bucks)
('Cause I love you so)
No, no, no I love you so, yeah","soul, funk, rhythm and blues, Soundtrack, rnb"
63,64,"""Don't Do Me Like That""",Tom Petty and the Heartbreakers,"14 ContributorsDon’t Do Me Like That Lyrics“Don’t Do Me Like That” was released in November 1979 as the first single from the album Damn the Torpedoes (1979). It reached #10 on the Billboard Hot 100, becoming the band’s first Top 10 hit and peaked at… Read More 
I was talking with a friend of mine
Said a woman had hurt his pride
Told him that she loved him so, and
Turned around and let him go
Then he said, ""You better watch your step
Or you're gonna get hurt yourself
Someone's gonna tell you lies
Cut you down to size""

Don't do me like that
Don't do me like that
What if I love you, baby?
Don't do me like that
Don't do me like that
Don't do me like that
Someday I might need you, baby
Don't do me like that

Listen, honey, can you see?
Baby, you would bury me
If you were in the public eye
Giving someone else a try
And you know you better watch your step
Or you're gonna get hurt yourself
Someone's gonna tell you lies
Cut you down to size

Don't do me like that
Don't do me like that
What if I love you, baby?
Don't, don't, don't, don't
Don't do me like that
Don't do me like that
What if I need you, baby?
Don't do me like that

'Cause somewhere deep down inside
Someone is saying
""Love doesn't last that long""
I got this feeling inside
Night and day
And now I can't take it no more

Listen, honey, can you see?
Baby, you would bury me
If you were in the public eye
Giving someone else a try
And you know you better watch your step
Or you're gonna get hurt yourself
Someone's gonna tell you lies
Cut you down to size

Don't do me like that
Don't do me like that
What if I love you, baby?
Don't, don't, don't, don't
Don't do me like that
Don't do me like that
I just might need you, honey
Don't do me like that
Wait!
Don't do me like that
Don't do me like that
Baby, baby, baby
Don't, don't, don't, don't
Don't do me like that
Don't do me like that
Baby, baby, baby
Oh, oh, oh!","classic rock, rock, 80s, singer-songwriter, folk"
64,65,"""She's Out of My Life""",Michael Jackson,"46 ContributorsTranslationsРусский (Russian)EspañolShe’s Out of My Life LyricsThis song was written by Tom Bahler, a songwriter who was also one of the background singers in the Partridge Family recordings!

The song was released on Michael’s Off the Wall album which went 8-times… Read More 
She's out of my life
She's out of my life
And I don't know whether to laugh or cry
I don't know whether to live or die
And it cuts like a knife
She's out of my life

It's out of my hands
It's out of my hands
To think for two years, she was here
And I took her for granted, I was so cavalier
Now, the way that it stands
She's out of my hands

So, I've learned that love's not possession
And I've learned that love won't wait
Now, I've learned that love needs expression
But, I've learned too late

And she's out of my life
She's out of my life
Damned indecision and cursed pride
Kept my love for her locked deep inside!
And it cuts like a knife
She's out of my life","pop, 80s, dance, soul, funk"
65,66,"""Fame""",Irene Cara,"23 ContributorsFame Lyrics“Fame” was Irene Cara’s debut single and first of six top 40 US hits, peaking at #4 on the Hot 100 in late 1980.
Cara was cast in the role of Coco Hernandez for the film Fame and her character sang this song… Read More 
Baby, look at me
And tell me what you see
You ain't seen the best of me yet
Give me time, I'll make you forget the rest

I got more in me
And you can set it free
I can catch the moon in my hands
Don't you know who I am?
Remember my name

(Fame!)
I'm gonna live forever
I'm gonna learn how to fly
(High!)
I feel it coming together
People will see me and cry
(Fame!)
I'm gonna make it to heaven
Light up the sky like a flame
(Fame!)
I'm gonna live forever
Baby, remember my name

(Remember, remember, remember, remember)
(Remember, remember, remember, remember)

Baby hold me tight
'Cause you can make it right
You can shoot me straight to the top
Give me love and take all I've got to give

Baby I'll be tough
Too much is not enough
I can ride your heart til it breaks
Oooh I got what it takes

(Fame!)
I'm gonna live forever
I'm gonna learn how to fly
(High!)
I feel it coming together
People will see me and cry
(Fame!)
I'm gonna make it to heaven
Light up the sky like a flame
(Fame!)
I'm gonna live forever
Baby, remember my name

(Remember, remember, remember, remember)
(Remember, remember, remember)

(Fame!)
I'm gonna live forever
I'm gonna learn how to fly
(High!)
I feel it coming together
People will see me and cry
(Fame!)
I'm gonna make it to heaven
Light up the sky like a flame
(Fame!)
I'm gonna live forever
Baby, remember my name

(Remember, remember, remember, remember)
(Remember, remember, remember, remember)
Remember my name

(Fame!)
I'm gonna live forever
I'm gonna learn how to fly
(High!)
I feel it coming together
People will see me and cry
(Fame!)
I'm gonna make it to heaven
Light up the sky like a flame
(Fame!)
I'm gonna live forever
Baby, remember my...

(Remember, remember, remember, remember)
(Remember, remember, remember, remember)

(Fame!)
I'm gonna make it to heaven
Light up the sky like a flame
(Fame!)
I'm gonna live forever
Baby, remember my...

(Remember, remember, remember, remember)
(Remember, remember, remember, remember)
(Remember my name)

(Fame!)
I'm gonna live forever
I'm gonna learn how to fly
(High!)
I feel it coming together
People will see me and cry
(Fame!)
I'm gonna make it to heaven...","pop, 80s, female vocalists, Disco, dance"
66,67,"""Fire Lake""",Bob Seger and the Silver Bullet Band,"12 ContributorsFire Lake Lyrics
Who's gonna ride that chrome three-wheeler?
Who's gonna make that first mistake?
Who wants to wear those gypsy leathers
All the way to Fire Lake?

Who wants to break the news about Uncle Joe?
You remember Uncle Joe
He was the one afraid to cut the cake
Who wants to tell poor Aunt Sarah?
Joe's run off to Fire Lake
Joe's run off to Fire Lake

Who wants to brave those bronzed beauties
Lyin' in the sun?
With their long soft hair fallin'
Flyin' as they run
Ah they smile so shy
And they flirt so well
And they lay you down so fast
'Til you look straight up and say
Oh, Lord
Am I really here at last?

Who wants to play those eights and aces?
Who wants a raise?
Who needs a stake?
Who wants to take that long-shot gamble
And head out for Fire Lake?

Head out
(Who wants to go to Fire Lake?)
And head out
(Who wants to go to Fire Lake?)
And head out, head out
(Who wants to go to Fire Lake?)
Head out
(Who wants to go to Fire Lake?)
Out to Fire Lake

Who's gonna do it?
(Who wants to go to Fire Lake?)
Who's gonna do it?
(Who wants to go to Fire Lake?)
Who wants to do it?
Who wants to do it, yeah?
(Who wants to go to Fire Lake?)
Ooh
(Who wants to go to Fire Lake?)","classic rock, rock, singer-songwriter, american, 70s"
67,68,"""How Do I Make You""",Linda Ronstadt,"5 ContributorsHow Do I Make You Lyrics
You're a doll
Your eyes see it all
And how do I make you
How do I make you
How do I make you
Wanna see me?

You're so young
But your feelings are deep
And how do I make you
How do I make you
How do I make you
Feel for me?

You put your head on my pillow
And you're fast asleep
And how do I make you
How do I make you
How do I make you
Dream about me?

Ooh, ooh, baby
The world's a wall of ice
You're gonna need someone
To treat you warm
And keep you nice

I like the way you dance
The way you spin
And how do I make you
How do I make you
How do I make you
Spin for me?

You put your head on my pillow
And you're fast asleep
And how do I make you
How do I make you
How do I make you
Dream about me?

Dream about me
Dream about me, woo
Dream about me
Dream about me, woo
Dream about me
Dream about me, woo
Dream about me
Dream about me","country, female vocalists, folk, classic rock, rock"
68,69,"""Into the Night""",Benny Mardones,"17 ContributorsInto the Night Lyrics“Into The Night” is one of only 11 recordings to ascend to the top 20 of the Billboard Hot 100 chart twice prior to the chart methodology changing in 2013. The chartings, in 1980 and 1989, were of two similar… Read More 
She's just sixteen years old
Leave her alone, they say
Separated by fools
Who don't know what love is yet
But I want you to know

If I could fly, I'd pick you up
I'd take you into the night
And show you a love
Like you've never seen, ever seen

It's like having a dream
Where nobody has a heart
It's like having it all
And watching it fall apart
And I would wait till the end of time for you
And do it again, it's true
I can't measure my love
There's nothing to compare it to
But I want you to know

If I could fly, I'd pick you up
I'd take you into the night
And show you a love
Oh, if I could fly, I'd pick you up
I'd take you into the night
And show you a love
Like you've never seen, ever seen
Yeah, ooh

If I could fly, I'd pick you up
I'd take you into the night
And show you a love
Oh, if I could fly, I'd pick you up
And take you into the night

(Into the night, fly) if I could fly
I'd pick you up
Oh into the night
I'd pick you up","80s, classic rock, AOR, easy listening, Love"
69,70,"""Let Me Love You Tonight""",Pure Prairie League,"8 ContributorsLet Me Love You Tonight Lyrics
Dark clouds are blowin' in the wind
He's crossin' your mind again
You've got that sad, sad feelin' from a broken heart
And feelin' so close to the end

Let me love you tonight
There's a million stars in the sky
Let me love you tonight
I'll make everything alright

When you find out how good love can be
You're so lost when it sets you free
They say once in your life, you find someone that's right
Someone who loves you like me

Let me love you tonight
There's a million stars in the sky
Let me love you tonight
I'll make everything alright

When the moon has forgotten what the night's about
And the stars can't work their places out
Hold me tighter than tight
When the daylight comes, it'll be alright

Let me love you tonight
There's a million stars in the sky
Let me love you tonight
I'll make everything alright

Let me love you tonight
Let me love you tonight
Let me love you tonight
Let me love you tonight
Let me love you tonight","country rock, classic rock, country, rock, folk"
70,71,"""Misunderstanding""",Genesis,"21 ContributorsMisunderstanding Lyrics“Misunderstanding” is a song detailing the misbelief hopes of someone who has been stood up by their date.
Originally written by Phil Collins during the production of his debut solo album Face Value, the… Read More 
There must be some misunderstanding (Woo)
There must be some kind of mistake (Woo)
I waited in the rain for hours (Woo)
And you were late

Now it's not like me to say the right thing (Woo)
But you could've called to let me know (Woo)
I checked your number twice, don't understand it (Woo)
So I went home

Well, I'd been waiting for this weekend
I thought that maybe we could see a show
Never dreamed I'd have this feeling
Ah, but seeing you is believing
That's why I don't know why you didn't show up that night

There must be some misunderstanding (Woo)
There must be some kind of mistake (Woo)
I was waiting in the rain for hours (Woo)
And you were late

Since then, I've been running around trying to find you
I went to the places that we'd always go
I rang your house but got no answer
Jumped in my car, I went 'round there
I still don't believe it, he was just leaving

Oh, there must be some misunderstanding (Woo)
There must be some kind of mistake (Woo)
There must be some misunderstanding (Woo)
Yes, there must be some kind of mistake

(There must be, there must be, oh, oh) Misunderstanding
(There must be, there must be, oh, oh) Misunderstanding
(Yes, there must be, there must be, oh, oh) Misunderstanding
(Yes, there must be, there must be, oh, oh) Misunderstanding
(There must be, there must be, oh, oh)","Progressive rock, classic rock, rock, 80s, Progressive"
71,72,"""An American Dream""",The Dirt Band,"3 ContributorsAn American Dream Lyrics
I beg your pardon, mama, what did you say?
My mind was drifting off on Martinique Bay
It's not that I'm not interested, you see
Augusta, Georgia is just no place to be

I think Jamaican in the moonlight
Sandy beaches, drinking rum every night
We got no money, mama, but we can go
We'll split the difference, go to Coconut Grove

Keep on talking, mama, I can hear
Your voice, it tickles down inside of my ear
I feel a tropical vacation this year
Might be the answer to this hillbilly beer

I think Jamaican in the moonlight
Sandy beaches, drinking rum every night
We got no money, mama, but we can go
We'll split the difference, go to Coconut Grove
Voila! An American dream
Well, we can travel girl, without any means
When it's as easy as closing your eyes
And dream Jamaica is a big neon sign

Just keep talking, mama, I like that sound
It goes so easy with that rain falling down
I think a tropical vacation this year
Might be the answer to this hillbilly beer and

Voila! An American Dream
Yeah, we can travel, girl, without any means
When it's as easy as closing your eyes
And dream Jamaica is that big neon sign
Just think Jamaican in the moonlight
Sandy beaches, drinking rum every night
We got no money, mama, but we can go
Split the difference, go to Coconut Grove","country, 70s"
72,73,"""One Fine Day""",Carole King,"4 ContributorsOne Fine Day Lyrics
One fine day
You will look at me
And you will know our love was meant to be
One fine day
You're gonna want me for your girl

The arms I long for
Will open wide
And you'll be proud to have me walking right by your side
One fine day
You're gonna want me for your girl

Though I know you're the kind of boy
Who only wants to run around
I'll keep waiting
And some day, darling
You'll come to me when you want to settle down, oh!

One fine day
We'll meet once more
And then you'll want the love you threw away before
One fine day
You're gonna want me for your girl
One fine day, oh!
Oh, one fine day
You're gonna want me for your girl

Shoo-be-doo-be-doo-be-doo-be-doo-wah-wah
Shoo-be-doo-be-doo-be-doo-be-doo-wah-wah","singer-songwriter, female vocalists, folk, pop, classic rock"
73,74,"""Dim All the Lights""",Donna Summer,"17 ContributorsDim All the Lights Lyrics“Dim All the Lights” was the third single from her Bad Girls album and produced by her longtime collaborators Giorgio Moroder and Pete Bellotte.
The track combines Summer’s trademark disco beats with a more… Read More 
Dim all the lights, sweet darling
'Cause tonight it's all the way
Turn up the old Victrola
Gonna dance the night away

Love just don't come easy
No, it seldom does
When you find the perfect love
Let it fill you up

Dim all the lights, sweet darling
'Cause tonight it's all the way, hey, baby
Turn up the old Victrola
Gonna dance the night away
Love just don't come easy
No, it seldom does
When you find the perfect love
Let it fill you up
Dim all the lights, sweet honey
'Cause tonight it's you and me
No need to worry darlin'
'Cause it's for eternity

Love don't come easy
This you know I understand
Want to be your woman
If you'll be my man
Let yourself go freely and I'll
Show you things that you've dreamed of
Don't think that you're dreaming
We've found the perfect love
And I'm like a cup, come fill me up

Dim all the lights, sweet darlin'
'Cause the night is on the way, oh, baby
Turn up the old Victrola
Gonna dance the night away

Do what you want
You can use me all up
Take me bottom to top
Don't leave even one drop

No, no, no do it tonight
You know the moment's so right
Turn my brown body white
Come on dim all the lights

(Dim all the lights) Dim all the lights, sweet darlin'
'Cause the night is on the way, hey, baby
(Dim all the lights) Turn up the old Victrola
Gonna steal your heart away, hey, baby
(Dim all the lights) Dim all the lights, sweet darlin'
(Dim all the lights) Dim it, dim it
(Dim all the lights) Dance the night away
(Dim all the lights) Dim all the lights, sweet honey
(Dim all the lights) Gonna steal your heart away
(Dim all the lights) Keep on dancing
(Dim all the lights) Dim all the lights, sweet darlin'
(Dim all the lights) Nothing, nothing can steal my heart away
(Dim all the lights)...","Disco, pop, 70s, dance, female vocalists"
74,75,"""You May Be Right""",Billy Joel,"25 ContributorsYou May Be Right Lyrics“You May Be Right” is a single written and performed by rock singer Billy Joel from his 1980 album Glass Houses.
Following the heavier side of Billy Joel’s pop heading into the 1980s, the song tells the tale… Read More 
Friday night, I crashed your party
Saturday, I said I'm sorry
Sunday came and trashed me out again
I was only having fun
Wasn't hurting anyone
And we all enjoyed the weekend for a change

I've been stranded in the combat zone
I walked through Bedford-Stuy alone
Even rode my motorcycle in the rain
And you told me not to drive
But I made it home alive
So you said that only proves that I'm insane
You may be right
I may be crazy
Oh, but it just may be a lunatic
You're looking for
Turn out the lights
Don't try to save me
You may be wrong for all I know
But you may be right

Well remember how I found you there
Alone in your electric chair
I told you dirty jokes until you smiled
You were lonely for a man
I said, take me as I am
Cause you might enjoy
Some madness for a while

Now think of all the years you tried to
Find someone to satisfy you
I might be as crazy as you say
If I'm crazy then it's true
That it's all because of you
And you wouldn't want me any other way

You may be right
I may be crazy
Ho, but it just may be a lunatic
You're looking for
It's too late to fight
It's too late to change me
You may be wrong for all I know
But you may be right

You may be right
I may be crazy
Hey, but it just may be a lunatic
You're looking for
Turn out the lights
Aww, don't try to save me
You may be wrong for all I know
But you may be right

You may be wrong
But you may be right
You may be wrong
But you may be right
You may be wrong
But you may be right
You may be wrong
But you may be right
You may be wrong
But you may be right
You may be wrong
But you may be right
You may be wrong
But you may be right
You may be wrong
But you may be right","classic rock, singer-songwriter, rock, pop, piano"
75,76,"""Should've Never Let You Go""",Neil & Dara Sedaka,"6 ContributorsShould’ve Never Let You Go LyricsWhen you walk into a room
Your beauty steals my breath away
When you look into my eyes
I find it hard to find the words to say
Wanna run away and hide
I just got to let you know
Feel so tangled up inside
I should have never let you go
(should have never let her go)
Anyone can make mistakes
And we both have made our share
But a life without your love
Is a life too hard to bear
I don't care who's right or wrong
Only know I love you so
Why did I have to write this song
I should have never let you go
Why in all the wide, wide world
Have I run into you here
Wish I could disappear

I'll never understand
I'll never understand
Why I even give a damn
When you walk into a room
You know I stand on shaky ground
I've built so many walls around me
Now the walls are tumbling down
You're the kind I can't forget
Let the tears begin to flow
I have only one regret
I should have never let you.....go
Should have never let you go
Should have never let you go
Should have never let you go
Should have never let you go",
76,77,"""Pilot of the Airwaves""",Charlie Dore,"6 ContributorsPilot of the Airwaves Lyrics“Pilot of the Airwaves” was a 1979 single by English singer Charlie Dore. It became her only hit record, charting in three countries. “Pilot” had its biggest success in U.S., peaking at #13 on the Billboard… Read More 
Pilot of the Airwaves, here is my request
You don't have to play it, but I hope you'll do your best
I've been listenin' to your show on the radio
And you seem like a friend to me
Or the record of your choice, I don't mind
I'd be happy just to hear your voice
Saying ""This is for the girl who didn't sign her name
I guess she needs a dedication just the same""

Late at night I'm still listening
Don't waste my time chasin' sleep
People say I look weary
But that's just the company I keep
Ooh, you make the night time race
Ooh, I don't need to see your face
You're soundin' good (You're sounding good)
Soundin' good to me

Pilot of the Airwaves, here is my request
You don't have to play it, but I hope you'll do your best
I've been listenin' to your show on the radio
And you seem like a friend to me


Ahh, Ahh

Late at night I'm still listening
Don't waste my time chasin' sleep
People say I look weary
But that's just the company I keep
Ooh, you make the night time race
Ooh, I don't need to see your face
You're soundin' good (You're sounding good)
Soundin' good to me
Oh, you're soundin' so good to me

Pilot of the Airwaves, here is my request
You don't have to play it, but I hope you'll do your best
I've been listenin' to your show on the radio
And you seem like a friend to me
Pilot of the Airwaves, here is my request
You don't have to play it but I hope you'll do your best
I've been, listening to your show on the radio
And you seem like a friend to me","pop, female vocalists, british, singer-songwriter, dance"
77,78,"""Hurt So Bad""",Linda Ronstadt,"10 ContributorsHurt So Bad LyricsHurt So Bad was originally sung by Little Anthony & The Imperials in 1965.
In 1980, Linda Ronstadt covered the song for her album Mad Love and her version peaked at #8 on the Billboard Hot 100.I know you
Don't know what I'm going through
Standing here looking at you
Well, let me tell you that it hurts so bad
It makes me feel so sad
It makes me hurt so bad to see you again
Like needles and pins
People say, ""You've been making out okay
He's in love, don't stand in his way""
Well, let me tell you that it hurts so bad
It makes me feel so sad
It's gonna hurt so bad if you walk away
Why don't you stay and let me make it up to you?
I'll do anything you want me to
You loved me before, please love me again
I can't let you go back to her
Please don't go
Please don't go
Please don't go
Please don't go
Hurt so bad
Come back, it hurts so bad
Don't make it hurt so bad
I'm begging you, please

Ooh, oh, oh, oh
Come back, it hurts so bad
Come back, it hurts so bad
I'm begging you, please
Oh! No!
No!","country, female vocalists, folk, classic rock, rock"
78,79,"""Off the Wall""",Michael Jackson,"50 ContributorsTranslationsEspañolРусский (Russian)Off the Wall LyricsThe title track to Jackson’s breakthrough solo album, “Off The Wall” was released as a single in 1980, with a smooth, upbeat tempo.
The song revolves around the idea of having no worries and living fast… Read More 
When the world is on your shoulder
Gotta straighten up your act and boogie down
If you can't hang with the feelin'
Then there ain't no room for you in this part of town

'Cause we're the party people night and day
Livin' crazy, that's the only way

So tonight, gotta leave that nine to five upon the shelf
And just enjoy yourself
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Life ain't so bad at all (Live life off the wall)
Live your life off the wall (Live it off the wall)

You can shout out all you want to
'Cause there ain't no sin in folks all gettin' loud
If you take the chance and do it
Then there ain't no one who's gonna put you down

'Cause we're the party people night and day
Livin' crazy, that's the only way

So tonight, gotta leave that nine to five upon the shelf
And just enjoy yourself (Come on, and)
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Life ain't so bad at all (Live life off the wall)
Live your life off the wall (Live it off the wall)

Do what you want to do
There ain't no rules, it's up to you (Ain't no rules, it's all up to you)
It's time to come alive
And party on right through the night (All right)

Gotta hide your inhibitions
Gotta let that fool loose deep inside your soul
Wanna see an exhibition (A-hee!)
Better do it now before you get too old

'Cause we're the party people night and day
Livin' crazy, that's the only way

So tonight, gotta leave that nine to five upon the shelf
And just enjoy yourself (Come on, and)
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Life ain't so bad at all (Live life off the wall)
Live your life off the wall
So tonight, gotta leave that nine to five upon the shelf
And just enjoy yourself (Come on, and)
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Tonight, gotta leave that nine to five upon the shelf (Yeah)
And just enjoy yourself (Come on, and)
Groove, let the madness in the music get to you
Life ain't so bad at all (Wanna live)
Tonight, gotta leave that nine to five upon the shelf (Nine to five)
And just enjoy yourself (Come on, and)
Groove, let the madness in the music get to you
Life ain't so bad at all (Yeah)","pop, 80s, dance, soul, funk"
79,80,"""I Pledge My Love""",Peaches & Herb,"3 ContributorsI Pledge My Love Lyrics
Doo-ooh-ooh, doo-wee-ooh
Always together, together forever
Always together forever

I will love you 'til the day I die
I know this now and my love won't run dry
You came along, my life has begun
Two hearts are now beating as though they were one
Like the stars that make the night so bright
You shine on me with a love that's so right
A love that is lasting, a love that's so pure

I know with all my heart, we'll never part
For this is the day when our love comes alive
And I mean what I say as I stand here sayin'

I pledge my love to you
I pledge my love is true
I pledge my life to you
I do, my dear
I do, my dear

Like a river finds the deep blue sea
Love took your hand and led you to me
This is the us that I'll never forget
Both sparkling with love, both happy we met

I know with all my heart we'll never part
For this is the day when our love comes alive
And I mean every word and I want you to know that

I pledge my love to you
I pledge my love is true
I pledge my life to you
I do, my dear
I do, my dear

I'm so proud to have you by my side
You be my strength and I'll be your guide
You are the one, you're a dream that is real
Heaven has sent you, it's love that I feel

I know with all my heart we'll never part
For this is the day when our love comes alive
And I mean what I say if somebody should ask me

I pledge my love to you
I pledge my love is true
I pledge my life to you
I do, my dear
I do, my dear

I do
I pledge my love to you","soul, Disco, 70s, funk, rnb"
80,81,"""The Long Run""",Eagles,"11 ContributorsThe Long Run Lyrics
I used to hurry a lot, I used to worry a lot
I used to stay out 'til the break of day
Oh, that didn't get it, it was high time I quit it
I just couldn't carry on that way

Oh, I did some damage
I know it's true
Didn't know I was so lonely
'Til I found you

You can go the distance, we'll find out
In the long run (In the long run)
We can handle some resistance if our love
Is a strong one (Is a strong one)

People talking about us
They got nothin' else to do
When it all comes down
We will still come through

In the long run
Ooh, I want to tell you
It's a long run

You know I don't understand why you don't treat yourself better
Do the crazy things that you do
Cause all the debutantes in Houston, baby
Couldn't hold a candle to you

Did you do it for love?
Did you do it for money?
Did you do it for spite?
Did you think you had to, honey?

Who is gonna make it? We'll find out
In the long run (In the long run)
I know we can take it if our love
Is a strong one (Is a strong one)

Well, we're scared
But we ain't shakin'
Kinda bent
But we ain't breakin'

In the long run
Ooh, I want to tell you
It's a long run, eh, eh-eh
In the long run, ooh, ahh, ehh
In the long run

Gonna find out, ooh fi-fi-fi-find out
Long, long, long, long, long, long, long
Ooh, run-run-run, baby, run-run, baby
Long, long, long, long","classic rock, rock, 70s, soft rock, country"
81,82,"""Stand by Me""",Mickey Gilley,"5 ContributorsStand By Me Lyrics
When the night has come and the land is dark
And the moon is the only light we'll see
No I won't be afraid, no I won't be afraid
Just as long as you stand by me

Darling, stand by me
Won't you stand by me
If you're in need
Won't you stand, stand by me

And if the sky we look upon
Should ever crumble and fall
And the mountains should fall to the sea
No I won't be afraid, no I won't shed a tear
Just as long, just as long as you stand by me

Darling, stand by me
Won't you stand by me
If you're in need
Won't you stand, stand by me


Darling, stand by me
Won't you stand by me
If you're in need
Won't you stand by me","country, Honky Tonk, classic country, singer-songwriter, Mickey gilley"
82,83,"""Heartbreaker""",Pat Benatar,"27 ContributorsHeartbreaker Lyrics
Your love is like a tidal wave
Spinning over my head
Drownin' me in your promises
Better left unsaid

You're the right kind of sinner
To release my inner fantasy
The invincible winner
And you know that you were born to be

You're a heartbreaker
Dream maker, love taker
Don't you mess around with me
You're a heartbreaker
Dream maker, love taker
Don't you mess around, no, no, no

Your love has set my soul on fire
Burnin' out of control
You taught me the ways of desire
Now it's takin' its toll

You're the right kind of sinner
To release my inner fantasy
The invincible winner
And you know that you were born to be

You're a heartbreaker
Dream maker, love taker
Don't you mess around with me
You're a heartbreaker
Dream maker, love taker
Don't you mess around, no, no, no


You're the right kind of sinner
To release my inner fantasy
The invincible winner
And you know that you were born to be

You're a heartbreaker
Dream maker, love taker
Don't you mess around with me
You're a heartbreaker
Dream maker, love taker
Don't you mess around with me
You're a heartbreaker
Dream maker, love taker
Don't you mess around with me
You're a heartbreaker
Dream maker, love taker
Heartbreaker","rock, 80s, female vocalists, classic rock, pop"
83,84,"""Déjà Vu""",Dionne Warwick,"9 ContributorsDéjà Vu Lyrics
This is insane
All you did was say hello
Speak my name
Feeling your love
Like a love I used to know
Long ago

How can it be?
We're a different space in time
Come to me
Feel Like I'm home in a place I used to know
Long Ago

Déjà Vu
Could you be the dream that I once knew?
Is it you?
Déjà Vu
Could you be the dream that might come true?
Shining through
I keep remembering me
I keep remembering you
Déjà Vu

This is divine
I've been waiting all my life
Filling time
Looking for you
That's worth more than you could know
Long Ago

Come to me now
We don't have to dream of love
We know how
Somewhere before it's as if I loved you so
So long ago

Déjà Vu
Could you be the dream that I once knew?
Is it you?
Déjà Vu
Could you be the dream that might come true?
Shining through
I keep remembering me
I keep remembering you
Déjà Vu


Déjà Vu
Could you be the dream that I once knew?
Is it you?
Déjà Vu
Could you be the dream that might come true?
Shining through
I keep remembering me
I keep remembering you
Déjà Vu
Déjà Vu
Could you be the dream that I once knew?
Is it you?
Déjà Vu
Could you be the dream that might come true?
Shining through","soul, female vocalists, pop, 60s, oldies"
